frame,t_sec,text,ocr_conf,cls,damage,mult,bbox_x,bbox_y,bbox_w,bbox_h,mult_tokens,rgb_r,rgb_g,rgb_b,r_over_g,colour_class
72,824.0,DAXE,0.3,other,,,0.54651,0.06718,0.05233,0.02326,,177.0,45.5,63.6,3.891,red_taken
73,826.0,Gladiator,1.0,other,,,0.00578,0.97133,0.04512,0.01858,,239.8,131.4,107.7,1.824,red_taken
73,826.0,9:51:12 PM,1.0,other,,,0.01017,0.93796,0.07413,0.01574,,231.5,136.4,118.7,1.698,red_taken
73,826.0,Crucible of the Dead,1.0,other,,,0.89244,0.9713,0.09738,0.01852,,213.2,197.7,184.2,1.078,cream_dealt
73,826.0,"(241,531/241,531)",1.0,health_readout,,,0.23547,0.90181,0.09302,0.0155,,222.9,198.7,194.0,1.122,cream_dealt
73,826.0,125,1.0,hud,125,,0.71657,0.88889,0.02471,0.0155,,183.5,170.7,146.3,1.075,cream_dealt
73,826.0,01:14,1.0,other,,,0.77616,0.88889,0.0218,0.01292,,187.9,179.8,159.5,1.045,cream_dealt
73,826.0,159,1.0,hud,159,,0.82558,0.84755,0.0189,0.02067,,198.0,82.9,38.2,2.388,red_taken
73,826.0,"41,531)",1.0,other,,,-4e-05,0.78008,0.03641,0.01607,,231.7,168.8,164.8,1.373,cream_dealt
73,826.0,"(1,075,139/2,029,761)",1.0,health_readout,,,0.07558,0.75194,0.10901,0.0155,,228.8,198.9,200.4,1.15,cream_dealt
73,826.0,"(1,659,546/2,340,860)",1.0,health_readout,,,0.12791,0.66667,0.10901,0.01809,,235.5,221.3,227.6,1.064,cream_dealt
73,826.0,"(152,443/241,531)",1.0,health_readout,,,0.24273,0.65116,0.09012,0.0155,,231.9,223.3,225.4,1.039,cream_dealt
73,826.0,"(797.039/1,599,856)",1.0,other,,,0.2282,0.57623,0.10174,0.01809,,225.2,222.3,221.6,1.013,neutral
73,826.0,Objectives,1.0,other,,,0.87348,0.6815,0.05537,0.01943,,233.0,172.1,92.2,1.354,cream_dealt
73,826.0,"(17,102/20,005)",1.0,health_readout,,,0.46076,0.62532,0.07849,0.0155,,233.1,228.5,226.8,1.02,cream_dealt
73,826.0,"(1,323,676/2,025,309)",1.0,health_readout,,,0.23256,0.44703,0.10901,0.01292,,236.9,235.8,234.9,1.005,neutral
73,826.0,"103,232)",1.0,other,,,-0.0,0.36951,0.0407,0.01292,,236.5,217.6,220.8,1.087,cream_dealt
73,826.0,35827 (x1.89),1.0,crit,35827,1.89,0.17587,0.36944,0.09012,0.02593,1.89,242.5,234.8,192.4,1.033,cream_dealt
73,826.0,14381,1.0,bare,14381,,0.1875,0.35659,0.02471,0.01292,,230.0,189.8,172.1,1.212,cream_dealt
73,826.0,17102/20005,1.0,health_readout,,,0.30233,0.05426,0.05378,0.0155,,233.8,225.2,219.7,1.038,cream_dealt
73,826.0,100,1.0,hud,100,,0.48983,0.05685,0.0189,0.0155,,244.2,203.9,98.5,1.198,cream_dealt
73,826.0,1460/2576,1.0,health_readout,,,0.64815,0.05077,0.04528,0.0199,,229.9,234.4,232.1,0.981,neutral
73,826.0,X9,0.5,other,,,0.81541,0.89664,0.03343,0.04134,,254.4,248.5,221.2,1.024,cream_dealt
73,826.0,Q Eliminate all Enemies,0.5,other,,,0.87936,0.66111,0.08576,0.01589,,219.4,221.7,220.2,0.989,neutral
73,826.0,+11214(%68 (x1.77),0.3,crit_garbled,,1.77,0.15049,0.62282,0.10428,0.03942,1.77,213.0,194.7,177.6,1.094,cream_dealt
73,826.0,155883 381,0.3,other,,,0.18605,0.60463,0.04215,0.02328,,207.8,170.9,161.7,1.216,cream_dealt
73,826.0,158520(57089),0.3,other,,,0.21074,0.53992,0.07997,0.02869,,234.3,231.5,185.5,1.012,neutral
73,826.0,6001(SK577),0.3,other,,,0.22965,0.52196,0.05669,0.01809,,222.0,235.4,197.6,0.943,neutral
73,826.0,$ 12666,0.3,other,,,0.30814,0.42119,0.03052,0.01809,,186.3,180.8,176.2,1.03,cream_dealt
74,828.0,Gladiator,1.0,other,,,0.00565,0.97245,0.04539,0.01893,,225.3,154.5,134.0,1.458,cream_dealt
74,828.0,9:51:,1.0,other,,,0.00872,0.93798,0.03343,0.0155,,215.6,156.8,142.7,1.375,cream_dealt
74,828.0,:14,1.0,other,,,0.03924,0.9354,0.01744,0.01809,,219.2,157.8,138.0,1.389,cream_dealt
74,828.0,"Lunal'Valgotb,",1.0,other,,,0.37791,0.96124,0.09448,0.02326,,170.9,147.6,176.2,1.158,cream_dealt
74,828.0,Steward,1.0,other,,,0.47526,0.96615,0.05674,0.01861,,171.9,149.7,179.5,1.148,cream_dealt
74,828.0,Chtbonic - Insectoid,1.0,other,,,0.44331,0.90181,0.11047,0.01578,,237.2,233.9,232.7,1.014,neutral
74,828.0,of,1.0,other,,,0.53634,0.96382,0.0189,0.02067,,174.7,142.7,167.0,1.224,cream_dealt
74,828.0,Darkness,1.0,other,,,0.55669,0.96641,0.0625,0.01809,,174.1,150.0,176.7,1.161,cream_dealt
74,828.0,Crucible of the Dead,1.0,other,,,0.89244,0.9713,0.09738,0.01852,,213.1,197.8,183.4,1.078,cream_dealt
74,828.0,125,1.0,hud,125,,0.71802,0.88889,0.0189,0.01292,,182.7,173.4,149.1,1.054,cream_dealt
74,828.0,01:12,1.0,other,,,0.77616,0.88889,0.0218,0.01292,,186.7,179.2,160.6,1.042,cream_dealt
74,828.0,159,1.0,hud,159,,0.82558,0.85013,0.0189,0.01809,,198.8,83.8,39.1,2.374,red_taken
74,828.0,"(127,494)",1.0,other,,,0.61628,0.82946,0.04797,0.0155,,222.4,207.5,205.3,1.072,cream_dealt
74,828.0,"(649/241,531)",1.0,health_readout,,,0.48256,0.78553,0.07122,0.0155,,231.7,223.3,221.7,1.038,cream_dealt
74,828.0,"(513,368",1.0,other,,,0.38953,0.69251,0.0436,0.0155,,235.3,230.3,226.6,1.022,cream_dealt
74,828.0,"29,761)",1.0,other,,,0.45203,0.69251,0.03779,0.0155,,231.8,224.3,217.7,1.033,cream_dealt
74,828.0,84831 (x1.89),1.0,crit,84831,1.89,0.45058,0.64074,0.09302,0.02593,1.89,238.0,201.1,166.8,1.184,cream_dealt
74,828.0,16646,1.0,bare,16646,,0.48547,0.55039,0.02035,0.01292,,172.1,142.4,142.6,1.209,cream_dealt
74,828.0,Objectives,1.0,other,,,0.87353,0.68199,0.05527,0.01845,,239.1,167.5,95.2,1.428,cream_dealt
74,828.0,"(400,852/403,232)",1.0,health_readout,,,0.40407,0.31266,0.09012,0.0155,,231.2,231.1,232.6,1.0,neutral
74,828.0,20005/20005,1.0,health_readout,,,0.30233,0.05426,0.05378,0.0155,,237.1,225.9,223.7,1.05,cream_dealt
74,828.0,100,1.0,hud,100,,0.48983,0.05685,0.0189,0.0155,,244.2,203.9,98.5,1.198,cream_dealt
74,828.0,1610/2576,1.0,health_readout,,,0.64817,0.05094,0.04524,0.01957,,230.6,235.8,233.1,0.978,neutral
74,828.0,P,0.5,other,,,0.06395,0.93798,0.01017,0.0155,,217.5,155.3,136.1,1.4,cream_dealt
74,828.0,X9,0.5,other,,,0.81541,0.89664,0.03343,0.04134,,254.4,248.5,221.2,1.024,cream_dealt
74,828.0,"(175885/241,531)",0.5,health_readout,,,0.61483,0.63307,0.08576,0.01809,,225.6,217.5,216.3,1.037,cream_dealt
74,828.0,60451,0.5,bare,60451,,0.51744,0.52455,0.02907,0.02067,,229.7,190.9,166.2,1.203,cream_dealt
74,828.0,O Eliminate all Enemies,0.5,other,,,0.87936,0.66111,0.08576,0.01589,,212.9,223.1,211.6,0.954,neutral
74,828.0,M,0.3,other,,,0.07122,0.9354,0.01308,0.01809,,230.3,158.6,138.6,1.453,cream_dealt
74,828.0,ĐẢUOUSC,0.3,other,,,0.47529,0.94315,0.04651,0.02326,,193.1,166.5,142.2,1.16,cream_dealt
74,828.0,>42.2816830 4189),0.3,other,,,0.56977,0.61204,0.10465,0.01852,,243.7,231.8,210.2,1.051,cream_dealt
74,828.0,(1/570335819959,0.3,health_readout,,,0.46657,0.59173,0.10756,0.02842,,231.1,223.6,213.5,1.034,cream_dealt
74,828.0,3901,0.3,bare,3901,,0.61919,0.58656,0.02035,0.02326,,193.8,145.5,153.6,1.332,cream_dealt
74,828.0,43883200,0.3,bare,43883200,,0.50515,0.57015,0.05204,0.02652,,214.9,195.8,191.7,1.097,cream_dealt
74,828.0,13 2530721.89,0.3,other,,,0.5436,0.49871,0.09738,0.02842,,249.3,242.9,216.8,1.027,cream_dealt
74,828.0,ПАOMEE,0.3,other,,,0.53198,0.06718,0.07994,0.02326,,197.7,124.2,65.1,1.592,cream_dealt
75,830.0,Gladiator,1.0,other,,,0.0057,0.97303,0.04529,0.01776,,211.8,209.2,189.9,1.012,neutral
75,830.0,9:51:16,1.0,other,,,0.00872,0.93798,0.04797,0.0155,,214.0,207.3,190.1,1.032,cream_dealt
75,830.0,Crucible of the Dead,1.0,other,,,0.8924,0.96077,0.09747,0.02936,,202.7,198.6,180.5,1.021,cream_dealt
75,830.0,125,1.0,hud,125,,0.71802,0.88889,0.01599,0.01292,,184.8,177.1,153.7,1.043,cream_dealt
75,830.0,01:18,1.0,other,,,0.77471,0.88889,0.02326,0.0155,,183.6,177.4,159.1,1.035,cream_dealt
75,830.0,159,1.0,hud,159,,0.82558,0.84755,0.0189,0.02067,,197.2,83.5,38.8,2.362,red_taken
75,830.0,Objectives,1.0,other,,,0.87352,0.68193,0.05528,0.01857,,238.8,169.5,95.2,1.409,cream_dealt
75,830.0,"(18,654/20,005)",1.0,health_readout,,,0.46076,0.62016,0.07849,0.0155,,236.8,235.8,232.3,1.004,neutral
75,830.0,"(908,329/2,340,860)",1.0,health_readout,,,0.39244,0.44961,0.10174,0.0155,,243.1,237.2,239.7,1.025,cream_dealt
75,830.0,"(428,880/1,599,856))",1.0,other,,,0.4782,0.43152,0.10029,0.01809,,242.8,241.9,226.3,1.003,neutral
75,830.0,12042,1.0,bare,12042,,0.60174,0.31525,0.02616,0.01034,,193.2,196.8,189.9,0.982,neutral
75,830.0,15083,1.0,bare,15083,,0.58576,0.27132,0.02326,0.01292,,176.8,183.6,169.8,0.963,neutral
75,830.0,4852 (x1.67),1.0,crit,4852,1.67,0.35756,0.1292,0.06831,0.0208,1.67,234.0,236.9,199.8,0.988,neutral
75,830.0,18654/20005,1.0,health_readout,,,0.30378,0.05426,0.05233,0.0155,,233.5,226.9,222.4,1.029,cream_dealt
75,830.0,100,1.0,hud,100,,0.48983,0.05685,0.0189,0.0155,,245.4,205.3,96.6,1.195,cream_dealt
75,830.0,1594/2576,1.0,health_readout,,,0.64817,0.05101,0.04522,0.01943,,230.8,237.4,234.6,0.972,neutral
75,830.0,O Eliminate all Enemies,0.5,other,,,0.87936,0.66111,0.08576,0.01589,,209.9,225.0,204.6,0.933,neutral
75,830.0,"18447 (x1,77)",0.5,crit_garbled,,1.77,0.58711,0.33771,0.07578,0.03258,1.77,238.1,222.3,173.7,1.071,cream_dealt
75,830.0,PM,0.3,other,,,0.06395,0.93798,0.02035,0.0155,,217.5,207.8,189.6,1.047,cream_dealt
75,830.0,X9,0.3,other,,,0.81541,0.89664,0.03343,0.04134,,254.0,248.3,219.9,1.023,cream_dealt
75,830.0,12370(x1.67) e,0.3,crit_garbled,,1.67,0.34884,0.42119,0.07267,0.02326,1.67,227.4,219.9,195.2,1.034,cream_dealt
75,830.0,"(0,002,54302.025,309)",0.3,other,,,0.58576,0.41085,0.11192,0.01809,,239.6,235.6,206.1,1.017,neutral
75,830.0,20233 (xi.89),0.3,other,,,0.53488,0.3876,0.08576,0.02629,,251.0,246.5,170.4,1.018,neutral
75,830.0,99/05,0.3,health_readout,,,0.60756,0.34109,0.01744,0.00775,,124.0,112.1,101.9,1.106,cream_dealt
76,832.0,Gladiator,1.0,other,,,0.00579,0.9739,0.04366,0.01603,,230.6,185.7,161.2,1.242,cream_dealt
76,832.0,9:51:18,1.0,other,,,0.00867,0.93742,0.04808,0.01663,,226.8,183.9,162.8,1.234,cream_dealt
76,832.0,"Venarius,",1.0,other,,,0.41422,0.96363,0.06399,0.02105,,174.1,148.6,172.9,1.171,cream_dealt
76,832.0,the Backbreaker,1.0,other,,,0.47674,0.96382,0.10901,0.02067,,172.9,148.8,173.1,1.162,cream_dealt
76,832.0,Aetber Corruption,1.0,other,,,0.45349,0.89907,0.09302,0.01852,,233.7,229.0,224.1,1.021,cream_dealt
76,832.0,Crucible of the Dead,1.0,other,,,0.89244,0.9713,0.09738,0.01852,,213.6,206.9,189.1,1.032,cream_dealt
76,832.0,125,1.0,hud,125,,0.71948,0.88889,0.01453,0.01292,,186.3,178.2,154.5,1.046,cream_dealt
76,832.0,01:16,1.0,other,,,0.77616,0.88889,0.0218,0.01292,,184.0,178.5,162.1,1.031,cream_dealt
76,832.0,159,1.0,hud,159,,0.82558,0.85013,0.0189,0.01809,,198.2,84.4,40.1,2.348,red_taken
76,832.0,"(728,952/2,840,860)",1.0,health_readout,,,0.38517,0.7416,0.10029,0.0155,,239.5,230.4,227.6,1.04,cream_dealt
76,832.0,5589 (x3.67),1.0,crit,5589,3.67,0.40542,0.68129,0.05543,0.02243,3.67,243.2,215.2,192.9,1.13,cream_dealt
76,832.0,10087,1.0,bare,10087,,0.4157,0.66667,0.02035,0.0155,,223.8,184.6,172.8,1.213,cream_dealt
76,832.0,"(1,063,46202,025,309)",1.0,other,,,0.55959,0.67183,0.11047,0.0155,,235.7,229.8,216.2,1.026,cream_dealt
76,832.0,Objectives,1.0,other,,,0.87353,0.68197,0.05527,0.0185,,237.0,170.9,99.6,1.387,cream_dealt
76,832.0,"(11,502/20,005)",1.0,health_readout,,,0.46221,0.62016,0.07849,0.0155,,230.0,230.5,221.8,0.998,neutral
76,832.0,8169 (x1.67),1.0,crit,8169,1.67,0.47384,0.49871,0.05814,0.0155,1.67,241.8,233.1,203.3,1.038,cream_dealt
76,832.0,11502/20005,1.0,health_readout,,,0.30087,0.05168,0.05523,0.01809,,231.5,222.3,215.5,1.042,cream_dealt
76,832.0,100,1.0,hud,100,,0.48983,0.05685,0.0189,0.0155,,245.4,205.3,96.6,1.195,cream_dealt
76,832.0,1565/2576,1.0,health_readout,,,0.64818,0.05103,0.04522,0.01939,,229.6,233.5,231.3,0.983,neutral
76,832.0,PM,0.5,other,,,0.0625,0.9354,0.02326,0.01809,,230.2,179.6,157.5,1.282,cream_dealt
76,832.0,O Eliminate all Enemies,0.5,other,,,0.87936,0.66111,0.08576,0.01589,,214.9,214.8,222.9,1.0,neutral
76,832.0,"(367.90501,599,856",0.5,other,,,0.48692,0.56072,0.09593,0.01809,,227.5,239.5,233.7,0.95,neutral
76,832.0,10775 (x1.89),0.5,crit,10775,1.89,0.48692,0.45995,0.0625,0.02067,1.89,226.5,227.0,195.6,0.998,neutral
76,832.0,LETDAUgAG,0.3,other,,,0.44186,0.93798,0.08285,0.02584,,186.9,157.8,138.5,1.185,cream_dealt
76,832.0,X9,0.3,other,,,0.81541,0.89664,0.03343,0.04134,,254.0,248.3,219.9,1.023,cream_dealt
76,832.0,16050 (5580)6x167,0.3,other,,,0.38646,0.69799,0.08479,0.03566,,239.9,237.7,223.6,1.009,neutral
76,832.0,"1878 (x1579),",0.3,other,,,0.39667,0.64261,0.06748,0.03118,,242.2,216.2,168.8,1.121,cream_dealt
77,834.0,Gladiator,1.0,other,,,0.00567,0.97266,0.04535,0.0185,,238.2,131.7,105.1,1.809,red_taken
77,834.0,9:51:20,1.0,other,,,0.00872,0.9354,0.04797,0.01809,,233.1,136.6,116.4,1.706,red_taken
77,834.0,Crucible of the Dead,1.0,other,,,0.89244,0.9713,0.09738,0.01852,,212.4,197.6,186.6,1.075,cream_dealt
77,834.0,125,1.0,hud,125,,0.71948,0.88889,0.01453,0.01292,,188.5,179.3,155.1,1.051,cream_dealt
77,834.0,01:22,1.0,other,,,0.77471,0.88889,0.02326,0.01292,,184.8,178.1,157.5,1.037,cream_dealt
77,834.0,159,1.0,hud,159,,0.82558,0.84755,0.0189,0.02067,,198.2,83.0,35.9,2.389,red_taken
77,834.0,Objectives,1.0,other,,,0.87355,0.68217,0.05523,0.01809,,228.7,178.6,79.0,1.281,cream_dealt
77,834.0,O Eliminate all Enemies,1.0,other,,,0.87936,0.66111,0.08576,0.01589,,213.1,228.9,206.7,0.931,neutral
77,834.0,20035 (x1.67),1.0,crit,20035,1.67,0.39971,0.50646,0.06105,0.01854,1.67,244.6,224.7,199.7,1.089,cream_dealt
77,834.0,20005/20005,1.0,health_readout,,,0.30233,0.05426,0.05378,0.0155,,230.6,229.2,222.7,1.006,neutral
77,834.0,100,1.0,hud,100,,0.49419,0.05685,0.01453,0.01292,,247.3,207.5,103.1,1.192,cream_dealt
77,834.0,1520/2576,1.0,health_readout,,,0.64826,0.05168,0.04506,0.01809,,229.5,235.2,235.1,0.976,neutral
77,834.0,PM,0.5,other,,,0.0625,0.9354,0.0218,0.01809,,236.0,135.1,111.1,1.747,red_taken
77,834.0,That skill is not reach,0.5,other,,,0.44913,0.76481,0.09738,0.02071,,204.4,69.3,39.8,2.949,red_taken
77,834.0,"(105,854/2,340,860)",0.5,health_readout,,,0.3343,0.70543,0.10029,0.01809,,229.1,222.2,218.9,1.031,cream_dealt
77,834.0,"(577,697/2.025,309)",0.5,other,,,0.50145,0.56331,0.10174,0.02067,,224.9,212.5,212.1,1.058,cream_dealt
77,834.0,X9,0.3,other,,,0.81541,0.89664,0.03198,0.04134,,254.4,249.4,222.6,1.02,cream_dealt
77,834.0,"63012 (x1•79))005/20,005)",0.3,other,,,0.39099,0.61204,0.14826,0.03426,,222.3,220.8,204.1,1.007,neutral
77,834.0,20393250,0.3,bare,20393250,,0.41279,0.56331,0.04651,0.02326,,205.7,192.5,196.4,1.068,cream_dealt
77,834.0,21883331,0.3,bare,21883331,,0.40698,0.5323,0.0407,0.02326,,213.6,188.8,184.4,1.132,cream_dealt
77,834.0,31759404 (x1.79),0.3,crit,31759404,1.79,0.47238,0.49352,0.1032,0.03361,1.79,251.9,230.1,187.6,1.095,cream_dealt
78,836.0,Gladiator,1.0,other,,,0.00574,0.97347,0.0452,0.01689,,211.7,204.6,189.9,1.034,cream_dealt
78,836.0,15609 (x1.79),1.0,crit,15609,1.79,0.11766,0.65301,0.05538,0.01956,1.79,145.6,130.6,117.7,1.115,cream_dealt
78,836.0,17442/20005,1.0,health_readout,,,0.30233,0.05426,0.05378,0.0155,,234.9,223.3,216.0,1.052,cream_dealt
78,836.0,Crucible of the Dead,1.0,other,,,0.89244,0.9713,0.09738,0.01852,,210.8,202.2,189.1,1.042,cream_dealt
78,836.0,125,1.0,hud,125,,0.71802,0.88889,0.01599,0.01292,,185.0,175.9,150.0,1.052,cream_dealt
78,836.0,01:28,1.0,other,,,0.77613,0.88871,0.02187,0.01327,,185.1,179.7,161.1,1.03,cream_dealt
78,836.0,159,1.0,hud,159,,0.82558,0.85013,0.0189,0.01809,,196.5,81.7,34.7,2.407,red_taken
78,836.0,Objectives,1.0,other,,,0.87351,0.6818,0.05531,0.01883,,237.6,167.1,98.2,1.422,cream_dealt
78,836.0,O Eliminate all Enemies,1.0,other,,,0.87936,0.66111,0.08576,0.01589,,216.7,217.8,223.3,0.995,neutral
78,836.0,"(17,442/20,005)",1.0,health_readout,,,0.46076,0.61757,0.07994,0.0155,,230.9,232.2,234.2,0.995,neutral
78,836.0,100,1.0,hud,100,,0.49419,0.05685,0.01453,0.01292,,244.7,204.2,100.5,1.198,cream_dealt
78,836.0,1481/2576,1.0,health_readout,,,0.64813,0.05061,0.04532,0.02023,,226.1,233.7,231.1,0.967,neutral
78,836.0,9:51:22 PM,0.5,other,,,0.00872,0.93796,0.07558,0.01574,,211.6,202.1,189.4,1.047,cream_dealt
78,836.0,(327.716025.309),0.3,other,,,0.27469,0.61738,0.10178,0.03398,,210.2,188.7,170.4,1.114,cream_dealt
78,836.0,218721129,0.3,bare,218721129,,0.30378,0.55297,0.03779,0.0155,,225.3,199.1,164.1,1.131,cream_dealt
78,836.0,X9,0.3,other,,,0.81541,0.89664,0.03343,0.04134,,253.4,245.6,217.8,1.032,cream_dealt
79,838.0,Gladiator,1.0,other,,,0.00581,0.97416,0.04506,0.0155,,218.6,211.0,191.6,1.036,cream_dealt
79,838.0,9:51:24,1.0,other,,,0.00869,0.93773,0.04802,0.01859,,211.6,206.1,181.2,1.027,cream_dealt
79,838.0,Crucible of the Dead,1.0,other,,,0.89244,0.9713,0.09738,0.01852,,212.2,209.2,190.0,1.014,neutral
79,838.0,125,1.0,hud,125,,0.71802,0.88889,0.02326,0.0155,,188.1,176.1,153.3,1.068,cream_dealt
79,838.0,01:27,1.0,other,,,0.77616,0.88889,0.02035,0.01292,,185.7,181.1,162.1,1.025,cream_dealt
79,838.0,160,1.0,hud,160,,0.82413,0.84755,0.02035,0.02067,,183.9,133.2,70.7,1.381,cream_dealt
79,838.0,Objectives,1.0,other,,,0.87355,0.68217,0.05523,0.01809,,238.1,169.1,95.6,1.408,cream_dealt
79,838.0,"(19,148/20,005)",1.0,health_readout,,,0.46076,0.61757,0.07994,0.01292,,236.8,242.2,241.9,0.978,neutral
79,838.0,19148/20005,1.0,health_readout,,,0.30233,0.05426,0.05378,0.0155,,235.2,226.5,222.4,1.038,cream_dealt
79,838.0,100,1.0,hud,100,,0.48983,0.05685,0.0189,0.0155,,244.1,204.9,99.4,1.191,cream_dealt
79,838.0,1545/2576,1.0,health_readout,,,0.64823,0.05149,0.04511,0.01847,,228.1,235.0,234.9,0.971,neutral
79,838.0,x10,0.5,other,,,0.81395,0.90181,0.03779,0.03618,,254.2,252.9,250.8,1.005,neutral
79,838.0,O Eliminate all Enemies,0.5,other,,,0.87936,0.66111,0.08576,0.01589,,222.7,218.7,222.0,1.018,neutral
79,838.0,PM,0.3,other,,,0.05669,0.93798,0.02762,0.01809,,212.8,203.1,182.3,1.048,cream_dealt
80,840.0,9:51:26,1.0,other,,,0.00872,0.93798,0.04797,0.0155,,222.2,206.5,193.8,1.076,cream_dealt
80,840.0,PM,1.0,other,,,0.05669,0.93798,0.02762,0.0155,,213.5,204.6,189.1,1.044,cream_dealt
80,840.0,Crucible of the Dead,1.0,other,,,0.89244,0.9713,0.09738,0.01852,,212.7,208.6,191.4,1.019,neutral
80,840.0,125,1.0,hud,125,,0.71802,0.88889,0.02326,0.0155,,185.0,172.7,149.9,1.071,cream_dealt
80,840.0,01:25,1.0,other,,,0.77616,0.88889,0.0218,0.0155,,184.0,178.6,162.3,1.031,cream_dealt
80,840.0,160,1.0,hud,160,,0.82558,0.85013,0.0189,0.01809,,197.5,86.4,50.2,2.286,red_taken
80,840.0,"(2,955,796/2,955,796)",1.0,health_readout,,,0.58285,0.74419,0.10901,0.0155,,232.5,229.6,229.8,1.013,neutral
80,840.0,Objectives,1.0,other,,,0.87353,0.682,0.05527,0.01843,,238.1,167.9,97.6,1.418,cream_dealt
80,840.0,"(16,066/20,005)",1.0,health_readout,,,0.46076,0.61757,0.07849,0.0155,,238.1,234.9,230.7,1.014,neutral
80,840.0,16066/20005,1.0,health_readout,,,0.30233,0.05426,0.05378,0.0155,,234.6,225.6,222.3,1.04,cream_dealt
80,840.0,100,1.0,hud,100,,0.48983,0.05685,0.0189,0.0155,,244.1,204.9,99.4,1.191,cream_dealt
80,840.0,1594/2576,1.0,health_readout,,,0.64815,0.05082,0.04527,0.0198,,231.9,235.3,234.3,0.986,neutral
80,840.0,Gladiator,0.5,other,,,0.00579,0.97397,0.0451,0.01588,,221.6,210.4,195.0,1.053,cream_dealt
80,840.0,O Eliminate all Enemies,0.5,other,,,0.87936,0.66111,0.08576,0.01589,,216.7,214.5,220.2,1.01,neutral
80,840.0,X10,0.3,other,,,0.81541,0.89922,0.03634,0.03876,,253.9,252.8,250.6,1.004,neutral
81,842.0,Gladiator,1.0,other,,,0.00574,0.97343,0.04521,0.01696,,213.4,210.1,191.7,1.015,neutral
81,842.0,9:51:28,1.0,other,,,0.01015,0.93772,0.04657,0.01602,,212.2,208.6,189.5,1.017,neutral
81,842.0,"Galakros,",1.0,other,,,0.42149,0.96102,0.06255,0.02369,,177.4,147.7,174.7,1.201,cream_dealt
81,842.0,tbe Mountain,1.0,other,,,0.48837,0.96641,0.08866,0.01809,,181.9,148.0,178.5,1.229,cream_dealt
81,842.0,Crucible of the Dead,1.0,other,,,0.89244,0.9713,0.09738,0.01852,,212.2,208.6,191.5,1.017,neutral
81,842.0,125,1.0,hud,125,,0.71802,0.88889,0.02326,0.0155,,184.0,172.7,147.1,1.065,cream_dealt
81,842.0,01:23,1.0,other,,,0.77613,0.88871,0.02187,0.01327,,184.3,179.5,159.0,1.026,cream_dealt
81,842.0,160,1.0,hud,160,,0.82703,0.85271,0.01744,0.0155,,194.4,86.9,46.1,2.238,red_taken
81,842.0,"(2.035,949/2,955,796)",1.0,other,,,0.52326,0.7261,0.10901,0.0155,,232.8,236.3,233.1,0.985,neutral
81,842.0,Objectives,1.0,other,,,0.87347,0.68143,0.05538,0.01958,,231.4,170.7,94.0,1.355,cream_dealt
81,842.0,"(19,962/20,005)",1.0,health_readout,,,0.46076,0.61757,0.07849,0.01292,,241.6,242.2,244.6,0.998,neutral
81,842.0,95669 (x1.79),1.0,crit,95669,1.79,0.43169,0.57364,0.08285,0.02358,1.79,238.8,218.9,184.8,1.091,cream_dealt
81,842.0,19962/20005,1.0,health_readout,,,0.30233,0.05426,0.05378,0.0155,,235.4,227.8,224.1,1.034,cream_dealt
81,842.0,100,1.0,hud,100,,0.48983,0.05685,0.0189,0.0155,,245.4,205.5,96.9,1.194,cream_dealt
81,842.0,1561/2576,1.0,health_readout,,,0.64822,0.0514,0.04513,0.01865,,225.6,235.7,233.5,0.957,neutral
81,842.0,PM,0.5,other,,,0.05814,0.93798,0.02616,0.0155,,213.0,206.3,188.5,1.032,cream_dealt
81,842.0,Aetber Corruption,0.5,other,,,0.45349,0.90181,0.09302,0.01578,,233.4,230.4,227.9,1.013,neutral
81,842.0,O Eliminate all Enemies,0.5,other,,,0.87936,0.66111,0.08576,0.01589,,220.3,223.0,221.9,0.988,neutral
81,842.0,"(3,683,848/3,722,896)",0.5,health_readout,,,0.13808,0.3385,0.10756,0.0155,,235.0,232.1,230.7,1.012,neutral
81,842.0,ĐẢ USC2,0.3,other,,,0.45925,0.93769,0.09936,0.03226,,201.2,152.5,140.5,1.319,cream_dealt
81,842.0,X10,0.3,other,,,0.81395,0.89922,0.03779,0.03876,,254.8,253.7,248.3,1.004,neutral
81,842.0,102/045.42512.295.755),0.3,other,,,0.4811,0.58915,0.11047,0.02584,,213.5,212.2,209.0,1.006,neutral
82,844.0,Gladiator,1.0,other,,,0.00575,0.97108,0.04518,0.01909,,241.2,133.7,101.4,1.804,red_taken
82,844.0,9:51:30 PM,1.0,other,,,0.01017,0.93796,0.07413,0.01574,,233.2,138.4,119.0,1.685,red_taken
82,844.0,"(3,722,896/3,722,896)",1.0,health_readout,,,0.03924,0.76744,0.10901,0.0155,,227.7,191.0,189.3,1.192,cream_dealt
82,844.0,That skill is not ready,1.0,other,,,0.44767,0.76744,0.10174,0.02608,,194.6,71.5,45.8,2.722,red_taken
82,844.0,"(11,867/20,005)",1.0,health_readout,,,0.46076,0.61757,0.07849,0.01292,,238.8,240.3,240.9,0.994,neutral
82,844.0,"(97.232/103,912)",1.0,other,,,0.40988,0.4031,0.0843,0.01292,,239.1,235.9,235.1,1.014,neutral
82,844.0,"(3,636,777/3,722,896)",1.0,health_readout,,,0.38808,0.22222,0.11047,0.0155,,230.7,231.5,227.6,0.996,neutral
82,844.0,"(94,122/1",1.0,health_readout,,,0.2689,0.13953,0.04651,0.0155,,226.3,226.1,229.5,1.001,neutral
