t_s,hp_cur,hp_max,hp_frac
844.0833,13269,20005,0.663284
844.1000,15733,20005,0.786453
844.1167,15611,20005,0.780355
844.1333,15613,20005,0.780455
844.1500,15613,20005,0.780455
844.1667,15618,20005,0.780705
844.1833,15527,20005,0.776156
844.2000,12745,20005,0.637091
844.2167,12623,20005,0.630992
844.2333,12626,20005,0.631142
844.2500,,,
844.2667,13430,20005,0.671332
844.2833,13339,20005,0.666783
844.3000,13341,20005,0.666883
844.3167,13186,20005,0.659135
844.3333,13188,20005,0.659235
844.3500,13190,20005,0.659335
844.3667,13192,20005,0.659435
844.3833,13118,20005,0.655736
844.4000,13120,20005,0.655836
844.4167,13120,20005,0.655836
844.4333,12965,20005,0.648088
844.4500,12967,20005,0.648188
844.4667,12969,20005,0.648288
844.4833,12971,20005,0.648388
844.5000,12897,20005,0.644689
844.5167,12899,20005,0.644789
844.5333,,,
844.5500,,,
844.5667,,,
844.5833,12751,20005,0.637391
844.6000,12676,20005,0.633642
844.6167,,,
844.6333,12523,20005,0.625994
844.6500,12526,20005,0.626143
844.6667,12528,20005,0.626243
844.6833,12530,20005,0.626343
844.7000,12455,20005,0.622594
844.7167,12457,20005,0.622694
844.7333,12302,20005,0.614946
844.7500,12304,20005,0.615046
844.7667,12306,20005,0.615146
844.7833,12309,20005,0.615296
844.8000,12234,20005,0.611547
844.8167,12236,20005,0.611647
844.8333,12081,20005,0.603899
844.8500,12083,20005,0.603999
844.8667,12085,20005,0.604099
844.8833,12087,20005,0.604199
844.9000,12089,20005,0.604299
844.9167,12015,20005,0.600600
844.9333,11860,20005,0.592852
844.9500,11862,20005,0.592952
844.9667,11864,20005,0.593052
844.9833,11867,20005,0.593202
845.0000,11792,20005,0.589453
845.0167,11794,20005,0.589553
845.0333,11639,20005,0.581805
845.0500,11639,20005,0.581805
845.0667,11644,20005,0.582054
845.0833,11646,20005,0.582154
845.1000,11571,20005,0.578405
845.1167,11574,20005,0.578555
845.1333,11574,20005,0.578555
845.1500,11418,20005,0.570757
845.1667,,,
845.1833,,,
845.2000,,,
845.2167,11350,20005,0.567358
845.2333,11353,20005,0.567508
845.2500,11353,20005,0.567508
845.2667,11198,20005,0.559760
845.2833,11200,20005,0.559860
845.3000,11202,20005,0.559960
845.3167,11205,20005,0.560110
845.3333,11130,20005,0.556361
845.3500,11100,20005,0.554861
845.3667,11100,20005,0.554861
845.3833,10978,20005,0.548763
845.4000,10981,20005,0.548913
845.4167,10983,20005,0.549013
845.4333,10909,20005,0.545314
845.4500,10878,20005,0.543764
845.4667,10757,20005,0.537716
845.4833,10759,20005,0.537816
845.5000,10762,20005,0.537966
845.5167,10764,20005,0.538065
845.5333,10764,20005,0.538065
845.5500,10721,20005,0.535916
845.5667,12297,20005,0.614696
845.5833,12297,20005,0.614696
845.6000,12299,20005,0.614796
845.6167,12302,20005,0.614946
845.6333,12259,20005,0.612797
845.6500,12228,20005,0.611247
845.6667,12106,20005,0.605149
845.6833,12108,20005,0.605249
845.7000,12111,20005,0.605399
845.7167,12113,20005,0.605499
845.7333,10766,20005,0.538165
845.7500,10668,20005,0.533267
845.7667,5360,20005,0.267933
845.7833,13904,20005,0.695026
845.8000,13909,20005,0.695276
845.8167,13915,20005,0.695576
845.8333,13875,20005,0.693577
845.8500,13781,20005,0.688878
845.8667,13662,20005,0.682929
845.8833,13667,20005,0.683179
845.9000,13673,20005,0.683479
845.9167,13673,20005,0.683479
845.9333,13678,20005,0.683729
845.9500,13639,20005,0.681780
845.9667,13444,20005,0.672032
845.9833,,,
846.0000,13432,20005,0.671432
846.0167,13438,20005,0.671732
846.0333,13398,20005,0.669733
846.0500,13404,20005,0.670032
846.0667,13404,20005,0.670032
846.0833,13208,20005,0.660235
846.1000,13214,20005,0.660535
846.1167,13220,20005,0.660835
846.1333,13225,20005,0.661085
846.1500,13186,20005,0.659135
846.1667,14001,20005,0.699875
846.1833,13905,20005,0.695076
846.2000,13911,20005,0.695376
846.2167,13917,20005,0.695676
846.2333,13917,20005,0.695676
846.2500,13922,20005,0.695926
846.2667,15323,20005,0.765959
846.2833,15127,20005,0.756161
846.3000,15133,20005,0.756461
846.3167,15133,20005,0.756461
846.3333,13378,20005,0.668733
846.3500,13384,20005,0.669033
846.3667,15498,20005,0.774706
846.3833,15335,20005,0.766558
846.4000,15342,20005,0.766908
846.4167,15348,20005,0.767208
846.4333,15348,20005,0.767208
846.4500,15354,20005,0.767508
846.4667,17355,20005,0.867533
846.4833,17294,20005,0.864484
846.5000,20005,20005,1.000000
846.5167,20005,20005,1.000000
846.5333,20005,20005,1.000000
846.5500,20005,20005,1.000000
846.5667,19960,20005,0.997751
846.5833,19899,20005,0.994701
846.6000,19899,20005,0.994701
846.6167,19804,20005,0.989953
846.6333,19810,20005,0.990252
846.6500,19817,20005,0.990602
846.6667,19960,20005,0.997751
846.6833,19960,20005,0.997751
846.7000,19900,20005,0.994751
846.7167,19805,20005,0.990002
846.7333,19811,20005,0.990302
846.7500,20005,20005,1.000000
846.7667,19960,20005,0.997751
846.7833,19960,20005,0.997751
846.8000,19899,20005,0.994701
846.8167,19804,20005,0.989953
846.8333,19811,20005,0.990302
846.8500,20005,20005,1.000000
846.8667,20005,20005,1.000000
846.8833,20005,20005,1.000000
846.9000,19938,20005,0.996651
846.9167,19843,20005,0.991902
846.9333,19849,20005,0.992202
846.9500,19849,20005,0.992202
846.9667,20005,20005,1.000000
846.9833,19928,20005,0.996151
847.0000,19868,20005,0.993152
847.0167,19773,20005,0.988403
847.0333,19773,20005,0.988403
847.0500,19779,20005,0.988703
847.0667,20005,20005,1.000000
847.0833,19973,20005,0.998400
847.1000,19812,20005,0.990352
847.1167,19812,20005,0.990352
847.1333,19818,20005,0.990652
847.1500,20005,20005,1.000000
847.1667,20005,20005,1.000000
847.1833,20005,20005,1.000000
847.2000,19973,20005,0.998400
847.2167,19812,20005,0.990352
847.2333,20005,20005,1.000000
847.2500,20005,20005,1.000000
847.2667,20005,20005,1.000000
847.2833,20005,20005,1.000000
847.3000,19973,20005,0.998400
847.3167,19837,20005,0.991602
847.3333,19843,20005,0.991902
847.3500,19843,20005,0.991902
847.3667,19850,20005,0.992252
847.3833,19825,20005,0.991002
847.4000,19938,20005,0.996651
847.4167,19843,20005,0.991902
847.4333,19849,20005,0.992202
847.4500,19849,20005,0.992202
847.4667,19856,20005,0.992552
847.4833,19817,20005,0.990602
847.5000,19938,20005,0.996651
847.5167,19938,20005,0.996651
847.5333,,,
847.5500,20005,20005,1.000000
847.5667,20005,20005,1.000000
847.5833,20005,20005,1.000000
847.6000,19960,20005,0.997751
847.6167,15944,20005,0.797001
847.6333,15944,20005,0.797001
847.6500,11856,20005,0.592652
847.6667,,,
847.6833,6399,20005,0.319870
847.7000,6399,20005,0.319870
847.7167,6907,20005,0.345264
847.7333,6746,20005,0.337216
847.7500,6753,20005,0.337566
847.7667,6760,20005,0.337916
847.7833,6760,20005,0.337916
847.8000,7370,20005,0.368408
847.8167,7310,20005,0.365409
847.8333,7216,20005,0.360710
847.8500,7223,20005,0.361060
847.8667,7824,20005,0.391102
847.8833,7786,20005,0.389203
847.9000,7786,20005,0.389203
847.9167,7725,20005,0.386153
847.9333,7630,20005,0.381405
847.9500,7636,20005,0.381705
847.9667,7642,20005,0.382004
847.9833,7604,20005,0.380105
848.0000,7604,20005,0.380105
848.0167,7610,20005,0.380405
848.0333,6948,20005,0.347313
848.0500,6948,20005,0.347313
848.0667,6954,20005,0.347613
848.0833,6954,20005,0.347613
848.1000,8246,20005,0.412197
848.1167,12159,20005,0.607798
848.1333,12159,20005,0.607798
848.1500,12166,20005,0.608148
848.1667,12173,20005,0.608498
848.1833,12181,20005,0.608898
848.2000,12165,20005,0.608098
848.2167,12165,20005,0.608098
848.2333,12128,20005,0.606248
848.2500,12135,20005,0.606598
848.2667,12143,20005,0.606998
848.2833,12127,20005,0.606198
848.3000,12090,20005,0.604349
848.3167,12090,20005,0.604349
848.3333,12097,20005,0.604699
848.3500,12103,20005,0.604999
848.3667,12110,20005,0.605349
848.3833,12093,20005,0.604499
848.4000,12055,20005,0.602599
848.4167,12055,20005,0.602599
848.4333,12061,20005,0.602899
848.4500,12068,20005,0.603249
848.4667,12074,20005,0.603549
848.4833,12058,20005,0.602749
848.5000,12019,20005,0.600800
848.5167,12019,20005,0.600800
848.5333,11736,20005,0.586653
848.5500,11742,20005,0.586953
848.5667,12678,20005,0.633742
848.5833,12678,20005,0.633742
848.6000,12662,20005,0.632942
848.6167,12623,20005,0.630992
848.6333,12630,20005,0.631342
848.6500,13239,20005,0.661785
848.6667,13245,20005,0.662084
848.6833,13229,20005,0.661285
848.7000,13229,20005,0.661285
848.7167,13190,20005,0.659335
848.7333,13197,20005,0.659685
848.7500,13539,20005,0.676781
848.7667,13545,20005,0.677081
848.7833,13529,20005,0.676281
848.8000,13490,20005,0.674331
848.8167,13496,20005,0.674631
848.8333,13502,20005,0.674931
848.8500,14141,20005,0.706873
848.8667,14146,20005,0.707123
848.8833,14129,20005,0.706273
848.9000,14090,20005,0.704324
848.9167,14090,20005,0.704324
848.9333,14096,20005,0.704624
848.9500,14101,20005,0.704874
848.9667,14500,20005,0.724819
848.9833,14505,20005,0.725069
849.0000,14488,20005,0.724219
849.0167,14494,20005,0.724519
849.0333,14500,20005,0.724819
849.0500,14505,20005,0.725069
849.0667,14511,20005,0.725369
849.0833,14511,20005,0.725369
849.1000,19982,20005,0.998850
849.1167,20005,20005,1.000000
849.1333,20005,20005,1.000000
849.1500,20005,20005,1.000000
849.1667,20005,20005,1.000000
849.1833,20005,20005,1.000000
849.2000,19990,20005,0.999250
849.2167,19990,20005,0.999250
849.2333,19996,20005,0.999550
849.2500,20002,20005,0.999850
849.2667,20005,20005,1.000000
849.2833,20005,20005,1.000000
849.3000,19990,20005,0.999250
849.3167,19995,20005,0.999500
849.3333,20001,20005,0.999800
849.3500,20005,20005,1.000000
849.3667,20005,20005,1.000000
849.3833,20005,20005,1.000000
849.4000,20005,20005,1.000000
849.4167,20005,20005,1.000000
849.4333,20005,20005,1.000000
849.4500,20005,20005,1.000000
849.4667,20005,20005,1.000000
849.4833,20005,20005,1.000000
849.5000,20005,20005,1.000000
849.5167,20005,20005,1.000000
849.5333,20005,20005,1.000000
849.5500,20005,20005,1.000000
849.5667,20005,20005,1.000000
849.5833,20005,20005,1.000000
849.6000,20005,20005,1.000000
849.6167,16452,20005,0.822394
849.6333,16452,20005,0.822394
849.6500,16458,20005,0.822694
849.6667,16464,20005,0.822994
849.6833,16471,20005,0.823344
849.7000,16478,20005,0.823694
849.7167,16484,20005,0.823994
849.7333,16491,20005,0.824344
849.7500,16491,20005,0.824344
849.7667,16498,20005,0.824694
849.7833,16504,20005,0.824994
849.8000,16510,20005,0.825294
849.8167,16517,20005,0.825644
849.8333,16523,20005,0.825944
849.8500,16530,20005,0.826293
849.8667,16536,20005,0.826593
849.8833,16536,20005,0.826593
849.9000,,,
849.9167,16548,20005,0.827193
849.9333,16554,20005,0.827493
849.9500,16560,20005,0.827793
849.9667,16566,20005,0.828093
849.9833,16572,20005,0.828393
850.0000,16572,20005,0.828393
850.0167,16578,20005,0.828693
850.0333,16584,20005,0.828993
850.0500,16590,20005,0.829293
850.0667,16596,20005,0.829593
850.0833,16596,20005,0.829593
850.1000,20005,20005,1.000000
850.1167,20005,20005,1.000000
850.1333,20005,20005,1.000000
850.1500,20005,20005,1.000000
850.1667,20005,20005,1.000000
850.1833,20001,20005,0.999800
850.2000,20005,20005,1.000000
850.2167,20005,20005,1.000000
850.2333,20005,20005,1.000000
850.2500,20005,20005,1.000000
850.2667,20005,20005,1.000000
850.2833,19934,20005,0.996451
850.3000,20005,20005,1.000000
850.3167,20005,20005,1.000000
850.3333,20005,20005,1.000000
850.3500,20005,20005,1.000000
850.3667,19934,20005,0.996451
850.3833,20005,20005,1.000000
850.4000,19984,20005,0.998950
850.4167,19984,20005,0.998950
850.4333,19990,20005,0.999250
850.4500,19996,20005,0.999550
850.4667,20002,20005,0.999850
850.4833,19934,20005,0.996451
850.5000,20005,20005,1.000000
850.5167,19984,20005,0.998950
850.5333,19990,20005,0.999250
850.5500,19663,20005,0.982904
850.5667,19598,20005,0.979655
850.5833,11566,20005,0.578155
850.6000,11566,20005,0.578155
850.6167,14962,20005,0.747913
850.6333,14968,20005,0.748213
850.6500,14973,20005,0.748463
850.6667,14979,20005,0.748763
850.6833,14914,20005,0.745514
850.7000,14919,20005,0.745764
850.7167,15802,20005,0.789903
850.7333,15808,20005,0.790202
850.7500,15813,20005,0.790452
850.7667,15813,20005,0.790452
850.7833,15748,20005,0.787203
850.8000,15754,20005,0.787503
850.8167,15738,20005,0.786703
850.8333,15744,20005,0.787003
850.8500,15750,20005,0.787303
850.8667,15756,20005,0.787603
850.8833,15690,20005,0.784304
850.9000,15696,20005,0.784604
850.9167,15670,20005,0.783304
850.9333,16262,20005,0.812897
850.9500,16268,20005,0.813197
850.9667,16203,20005,0.809948
850.9833,16208,20005,0.810197
851.0000,16214,20005,0.810497
851.0167,16214,20005,0.810497
851.0333,16187,20005,0.809148
851.0500,16479,20005,0.823744
851.0667,16485,20005,0.824044
851.0833,16419,20005,0.820745
851.1000,,,
851.1167,16399,20005,0.819745
851.1333,16404,20005,0.819995
851.1500,16404,20005,0.819995
851.1667,17645,20005,0.882029
851.1833,17651,20005,0.882329
851.2000,17585,20005,0.879030
851.2167,17591,20005,0.879330
851.2333,17563,20005,0.877931
851.2500,17810,20005,0.890277
851.2667,17816,20005,0.890577
851.2833,17751,20005,0.887328
851.3000,17757,20005,0.887628
851.3167,17717,20005,0.885629
851.3333,17717,20005,0.885629
851.3500,18210,20005,0.910272
851.3667,18215,20005,0.910522
851.3833,18221,20005,0.910822
851.4000,18156,20005,0.907573
851.4167,18161,20005,0.907823
851.4333,18369,20005,0.918220
851.4500,18375,20005,0.918520
851.4667,18380,20005,0.918770
851.4833,18315,20005,0.915521
851.5000,18321,20005,0.915821
851.5167,18326,20005,0.916071
851.5333,18326,20005,0.916071
851.5500,18286,20005,0.914071
851.5667,18292,20005,0.914371
851.5833,18298,20005,0.914671
851.6000,18232,20005,0.911372
851.6167,18237,20005,0.911622
851.6333,19249,20005,0.962209
851.6500,19255,20005,0.962509
851.6667,19260,20005,0.962759
851.6833,19266,20005,0.963059
851.7000,19229,20005,0.961210
851.7167,19235,20005,0.961510
851.7333,19194,20005,0.959460
851.7500,19200,20005,0.959760
851.7667,19205,20005,0.960010
851.7833,19211,20005,0.960310
851.8000,19174,20005,0.958460
851.8167,19180,20005,0.958760
851.8333,19139,20005,0.956711
851.8500,19145,20005,0.957011
851.8667,19739,20005,0.986703
851.8833,19739,20005,0.986703
851.9000,19744,20005,0.986953
851.9167,19708,20005,0.985154
851.9333,19713,20005,0.985404
851.9500,19673,20005,0.983404
851.9667,20005,20005,1.000000
851.9833,20005,20005,1.000000
852.0000,20005,20005,1.000000
852.0167,19963,20005,0.997901
852.0333,19968,20005,0.998150
852.0500,19959,20005,0.997701
852.0667,19965,20005,0.998000
852.0833,19970,20005,0.998250
852.1000,19934,20005,0.996451
852.1167,19939,20005,0.996701
852.1333,19939,20005,0.996701
852.1500,19959,20005,0.997701
852.1667,19965,20005,0.998000
852.1833,20005,20005,1.000000
852.2000,20005,20005,1.000000
852.2167,19963,20005,0.997901
852.2333,20005,20005,1.000000
852.2500,20005,20005,1.000000
852.2667,19959,20005,0.997701
852.2833,19965,20005,0.998000
852.3000,19970,20005,0.998250
852.3167,19963,20005,0.997901
852.3333,19968,20005,0.998150
852.3500,19941,20005,0.996801
852.3667,19946,20005,0.997051
852.3833,20005,20005,1.000000
852.4000,20005,20005,1.000000
852.4167,19963,20005,0.997901
852.4333,19968,20005,0.998150
852.4500,19941,20005,0.996801
852.4667,19946,20005,0.997051
852.4833,20005,20005,1.000000
852.5000,20005,20005,1.000000
852.5167,19963,20005,0.997901
852.5333,19968,20005,0.998150
852.5500,19941,20005,0.996801
852.5667,20005,20005,1.000000
852.5833,20005,20005,1.000000
852.6000,20005,20005,1.000000
852.6167,19963,20005,0.997901
852.6333,19968,20005,0.998150
852.6500,20005,20005,1.000000
852.6667,20005,20005,1.000000
852.6833,20005,20005,1.000000
852.7000,20005,20005,1.000000
852.7167,19963,20005,0.997901
852.7333,19968,20005,0.998150
852.7500,20005,20005,1.000000
852.7667,20005,20005,1.000000
852.7833,20005,20005,1.000000
852.8000,20005,20005,1.000000
852.8167,19963,20005,0.997901
852.8333,20005,20005,1.000000
852.8500,20005,20005,1.000000
852.8667,20005,20005,1.000000
852.8833,20005,20005,1.000000
852.9000,20005,20005,1.000000
852.9167,19230,20005,0.961260
852.9333,19193,20005,0.959410
852.9500,19198,20005,0.959660
852.9667,19204,20005,0.959960
852.9833,19209,20005,0.960210
853.0000,19173,20005,0.958410
853.0167,19822,20005,0.990852
853.0333,19785,20005,0.989003
853.0500,19790,20005,0.989253
853.0667,19795,20005,0.989503
853.0833,19800,20005,0.989753
853.1000,19764,20005,0.987953
853.1167,20004,20005,0.999950
853.1333,19963,20005,0.997901
853.1500,19968,20005,0.998150
853.1667,19973,20005,0.998400
853.1833,19978,20005,0.998650
853.2000,19942,20005,0.996851
853.2167,20005,20005,1.000000
853.2333,19963,20005,0.997901
853.2500,19968,20005,0.998150
853.2667,19973,20005,0.998400
853.2833,19978,20005,0.998650
853.3000,19983,20005,0.998900
853.3167,19948,20005,0.997151
853.3333,19953,20005,0.997401
853.3500,19916,20005,0.995551
853.3667,19921,20005,0.995801
853.3833,19926,20005,0.996051
853.4000,19931,20005,0.996301
853.4167,19895,20005,0.994501
853.4333,19900,20005,0.994751
853.4500,19863,20005,0.992902
853.4667,16879,20005,0.843739
853.4833,16884,20005,0.843989
853.5000,16890,20005,0.844289
853.5167,16854,20005,0.842489
853.5333,16859,20005,0.842739
853.5500,16864,20005,0.842989
853.5667,16869,20005,0.843239
853.5833,16875,20005,0.843539
853.6000,16880,20005,0.843789
853.6167,15891,20005,0.794351
853.6333,15897,20005,0.794651
853.6500,15902,20005,0.794901
853.6667,15907,20005,0.795151
853.6833,15913,20005,0.795451
853.7000,15918,20005,0.795701
853.7167,16252,20005,0.812397
853.7333,16258,20005,0.812697
853.7500,16263,20005,0.812947
853.7667,16268,20005,0.813197
853.7833,16273,20005,0.813447
853.8000,16273,20005,0.813447
853.8167,16278,20005,0.813697
853.8333,18582,20005,0.928868
853.8500,19709,20005,0.985204
853.8667,19715,20005,0.985504
853.8833,19721,20005,0.985804
853.9000,19726,20005,0.986053
853.9167,20005,20005,1.000000
853.9333,19936,20005,0.996551
853.9500,19936,20005,0.996551
853.9667,19942,20005,0.996851
853.9833,19948,20005,0.997151
854.0000,19954,20005,0.997451
854.0167,19960,20005,0.997751
854.0333,19897,20005,0.994601
854.0500,19903,20005,0.994901
854.0667,19908,20005,0.995151
854.0833,19914,20005,0.995451
854.1000,19919,20005,0.995701
854.1167,19925,20005,0.996001
854.1333,19862,20005,0.992852
854.1500,19868,20005,0.993152
854.1667,19873,20005,0.993402
854.1833,19873,20005,0.993402
854.2000,19879,20005,0.993702
854.2167,19885,20005,0.994001
854.2333,19822,20005,0.990852
854.2500,20005,20005,1.000000
854.2667,20005,20005,1.000000
854.2833,20005,20005,1.000000
854.3000,20005,20005,1.000000
854.3167,20005,20005,1.000000
854.3333,19936,20005,0.996551
854.3500,20005,20005,1.000000
854.3667,20005,20005,1.000000
854.3833,20005,20005,1.000000
854.4000,20005,20005,1.000000
854.4167,20005,20005,1.000000
854.4333,19936,20005,0.996551
854.4500,20005,20005,1.000000
854.4667,20005,20005,1.000000
854.4833,20005,20005,1.000000
854.5000,20005,20005,1.000000
854.5167,20005,20005,1.000000
854.5333,19936,20005,0.996551
854.5500,20005,20005,1.000000
854.5667,19965,20005,0.998000
854.5833,19971,20005,0.998300
854.6000,19976,20005,0.998550
854.6167,19981,20005,0.998800
854.6333,19912,20005,0.995351
854.6500,20005,20005,1.000000
854.6667,19918,20005,0.995651
854.6833,19923,20005,0.995901
854.7000,19929,20005,0.996201
854.7167,19934,20005,0.996451
854.7333,19865,20005,0.993002
854.7500,20005,20005,1.000000
854.7667,19918,20005,0.995651
854.7833,19923,20005,0.995901
854.8000,19928,20005,0.996151
854.8167,19933,20005,0.996401
854.8333,19864,20005,0.992952
854.8500,20005,20005,1.000000
854.8667,19918,20005,0.995651
854.8833,19923,20005,0.995901
854.9000,19928,20005,0.996151
854.9167,19933,20005,0.996401
854.9333,19870,20005,0.993252
854.9500,20000,20005,0.999750
854.9667,19918,20005,0.995651
854.9833,19923,20005,0.995901
855.0000,19928,20005,0.996151
855.0167,19933,20005,0.996401
855.0333,19938,20005,0.996651
855.0500,19869,20005,0.993202
855.0667,19874,20005,0.993452
855.0833,19792,20005,0.989353
855.1000,19798,20005,0.989653
855.1167,19803,20005,0.989903
855.1333,19808,20005,0.990152
855.1500,19739,20005,0.986703
855.1667,19744,20005,0.986953
855.1833,19662,20005,0.982854
855.2000,19662,20005,0.982854
855.2167,19667,20005,0.983104
855.2333,19672,20005,0.983354
855.2500,19609,20005,0.980205
855.2667,19614,20005,0.980455
855.2833,19533,20005,0.976406
855.3000,19538,20005,0.976656
855.3167,19543,20005,0.976906
855.3333,19548,20005,0.977156
855.3500,19479,20005,0.973707
855.3667,19484,20005,0.973957
855.3833,19402,20005,0.969858
855.4000,19407,20005,0.970107
855.4167,19412,20005,0.970357
855.4333,19417,20005,0.970607
855.4500,,,
855.4667,19352,20005,0.967358
855.4833,19357,20005,0.967608
855.5000,19274,20005,0.963459
855.5167,19279,20005,0.963709
855.5333,19284,20005,0.963959
855.5500,19289,20005,0.964209
855.5667,19281,20005,0.963809
855.5833,19287,20005,0.964109
855.6000,19205,20005,0.960010
855.6167,19210,20005,0.960260
855.6333,19215,20005,0.960510
855.6500,19220,20005,0.960760
855.6667,19217,20005,0.960610
855.6833,19217,20005,0.960610
855.7000,16995,20005,0.849538
855.7167,17000,20005,0.849788
855.7333,17005,20005,0.850037
855.7500,17010,20005,0.850287
855.7667,14203,20005,0.709973
855.7833,14208,20005,0.710222
855.8000,14127,20005,0.706173
855.8167,14132,20005,0.706423
855.8333,14138,20005,0.706723
855.8500,14143,20005,0.706973
855.8667,14141,20005,0.706873
855.8833,16330,20005,0.816296
855.9000,16330,20005,0.816296
855.9167,16249,20005,0.812247
855.9333,15590,20005,0.779305
855.9500,15596,20005,0.779605
855.9667,11856,20005,0.592652
855.9833,11854,20005,0.592552
856.0000,11859,20005,0.592802
856.0167,11778,20005,0.588753
856.0333,11778,20005,0.588753
856.0500,11784,20005,0.589053
856.0667,11786,20005,0.589153
856.0833,11788,20005,0.589253
856.1000,11783,20005,0.589003
856.1167,11698,20005,0.584754
856.1333,11701,20005,0.584904
856.1500,11703,20005,0.585004
856.1667,11705,20005,0.585104
856.1833,11700,20005,0.584854
856.2000,11700,20005,0.584854
856.2167,,,
856.2333,11617,20005,0.580705
856.2500,11620,20005,0.580855
856.2667,11622,20005,0.580955
856.2833,11624,20005,0.581055
856.3000,11619,20005,0.580805
856.3167,11621,20005,0.580905
856.3333,11537,20005,0.576706
856.3500,11539,20005,0.576806
856.3667,11541,20005,0.576906
856.3833,11536,20005,0.576656
856.4000,11538,20005,0.576756
856.4167,11454,20005,0.572557
856.4333,11454,20005,0.572557
856.4500,11456,20005,0.572657
856.4667,11458,20005,0.572757
856.4833,11460,20005,0.572857
856.5000,11455,20005,0.572607
856.5167,9511,20005,0.475431
856.5333,9513,20005,0.475531
856.5500,9515,20005,0.475631
856.5667,9517,20005,0.475731
856.5833,9520,20005,0.475881
856.6000,9522,20005,0.475981
856.6167,9524,20005,0.476081
856.6333,9526,20005,0.476181
856.6500,9529,20005,0.476331
856.6667,9531,20005,0.476431
856.6833,9533,20005,0.476531
856.7000,9535,20005,0.476631
856.7167,9537,20005,0.476731
856.7333,9539,20005,0.476831
856.7500,9541,20005,0.476931
856.7667,9543,20005,0.477031
856.7833,9545,20005,0.477131
856.8000,9547,20005,0.477231
856.8167,9549,20005,0.477331
856.8333,9551,20005,0.477431
856.8500,9553,20005,0.477531
856.8667,9555,20005,0.477631
856.8833,9556,20005,0.477681
856.9000,9558,20005,0.477781
856.9167,9560,20005,0.477881
856.9333,,,
856.9500,10978,20005,0.548763
856.9667,10980,20005,0.548863
856.9833,10982,20005,0.548963
857.0000,10984,20005,0.549063
857.0167,10986,20005,0.549163
857.0333,10988,20005,0.549263
857.0500,10990,20005,0.549363
857.0667,10992,20005,0.549463
857.0833,10994,20005,0.549563
857.1000,10996,20005,0.549663
857.1167,10998,20005,0.549763
857.1333,11000,20005,0.549863
857.1500,10405,20005,0.520120
857.1667,10320,20005,0.515871
857.1833,10322,20005,0.515971
857.2000,10324,20005,0.516071
857.2167,10326,20005,0.516171
857.2333,10321,20005,0.515921
857.2500,10323,20005,0.516021
857.2667,10238,20005,0.511772
857.2833,10240,20005,0.511872
857.3000,,,
857.3167,10244,20005,0.512072
857.3333,10239,20005,0.511822
857.3500,10241,20005,0.511922
857.3667,10156,20005,0.507673
857.3833,10159,20005,0.507823
857.4000,10161,20005,0.507923
857.4167,10163,20005,0.508023
857.4333,10157,20005,0.507723
857.4500,10159,20005,0.507823
857.4667,10075,20005,0.503624
857.4833,10077,20005,0.503724
857.5000,10079,20005,0.503824
857.5167,10080,20005,0.503874
857.5333,10083,20005,0.504024
857.5500,10077,20005,0.503724
857.5667,10079,20005,0.503824
857.5833,9994,20005,0.499575
857.6000,9996,20005,0.499675
857.6167,9998,20005,0.499775
857.6333,10000,20005,0.499875
857.6500,9995,20005,0.499625
857.6667,9997,20005,0.499725
857.6833,9912,20005,0.495476
857.7000,6965,20005,0.348163
857.7167,6967,20005,0.348263
857.7333,6970,20005,0.348413
857.7500,6964,20005,0.348113
857.7667,6966,20005,0.348213
857.7833,6969,20005,0.348363
857.8000,6971,20005,0.348463
857.8167,6973,20005,0.348563
857.8333,6975,20005,0.348663
857.8500,6970,20005,0.348413
857.8667,6972,20005,0.348513
857.8833,6974,20005,0.348613
857.9000,6976,20005,0.348713
857.9167,6979,20005,0.348863
857.9333,6981,20005,0.348963
857.9500,6975,20005,0.348663
857.9667,8196,20005,0.409698
857.9833,8199,20005,0.409848
858.0000,8160,20005,0.407898
858.0167,8162,20005,0.407998
858.0333,8157,20005,0.407748
858.0500,8159,20005,0.407848
858.0667,8161,20005,0.407948
858.0833,8163,20005,0.408048
858.1000,8165,20005,0.408148
858.1167,8168,20005,0.408298
858.1333,8170,20005,0.408398
858.1500,8172,20005,0.408498
858.1667,8174,20005,0.408598
858.1833,8176,20005,0.408698
858.2000,8179,20005,0.408848
858.2167,8181,20005,0.408948
858.2333,8183,20005,0.409048
858.2500,8185,20005,0.409148
858.2667,8187,20005,0.409248
858.2833,8190,20005,0.409398
858.3000,8192,20005,0.409498
858.3167,8194,20005,0.409598
858.3333,8196,20005,0.409698
858.3500,8198,20005,0.409798
858.3667,8201,20005,0.409948
858.3833,8203,20005,0.410047
858.4000,8205,20005,0.410147
858.4167,8207,20005,0.410247
858.4333,8209,20005,0.410347
858.4500,8211,20005,0.410447
858.4667,9544,20005,0.477081
858.4833,9546,20005,0.477181
858.5000,9548,20005,0.477281
858.5167,9550,20005,0.477381
858.5333,9552,20005,0.477481
858.5500,9554,20005,0.477581
858.5667,9556,20005,0.477681
858.5833,9558,20005,0.477781
858.6000,9561,20005,0.477931
858.6167,9563,20005,0.478030
858.6333,9565,20005,0.478130
858.6500,9567,20005,0.478230
858.6667,9569,20005,0.478330
858.6833,9571,20005,0.478430
858.7000,9573,20005,0.478530
858.7167,9575,20005,0.478630
858.7333,9577,20005,0.478730
858.7500,9579,20005,0.478830
858.7667,9581,20005,0.478930
