track_id,wave,R_gpx,join_rule,t_entry,t_exit,residence_s,body_time_s,n_frames,n_internal_gaps,censor_left,censor_right,censor_reason,r_at_entry,r_at_exit,r_min,track_t_start,track_t_end,track_duration_s,n_obs_track
W151-T043,151,285.7,A_prereg_0.05s,686.95,687.0,0.05,0.0333,2,1,1,1,unobserved_gap_before|unobserved_gap_after,118.39,81.53,81.53,685.9667,687.1333,1.1666,41
W151-T043,151,285.7,A_prereg_0.05s,687.0667,687.1333,0.0666,0.05,3,1,1,1,unobserved_gap_before|track_end,33.41,51.5,26.7,685.9667,687.1333,1.1666,41
W151-T044,151,285.7,A_prereg_0.05s,688.5833,689.3333,0.75,0.6667,40,5,1,1,track_birth|track_end,180.7,151.58,151.58,688.5833,689.3333,0.75,40
W151-T045,151,285.7,A_prereg_0.05s,687.85,687.8833,0.0333,0.0333,2,1,1,1,unobserved_gap_before|unobserved_gap_after,271.7,258.83,258.83,687.7167,690.0833,2.3666,39
W151-T045,151,285.7,A_prereg_0.05s,687.9333,687.95,0.0167,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,226.02,211.07,211.07,687.7167,690.0833,2.3666,39
W151-T045,151,285.7,A_prereg_0.05s,688.0833,688.1833,0.1,0.0833,5,2,1,1,unobserved_gap_before|unobserved_gap_after,170.0,143.34,143.34,687.7167,690.0833,2.3666,39
W151-T045,151,285.7,A_prereg_0.05s,688.25,688.2667,0.0167,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,129.01,124.09,124.09,687.7167,690.0833,2.3666,39
W151-T045,151,285.7,A_prereg_0.05s,688.35,688.35,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,90.04,90.04,90.04,687.7167,690.0833,2.3666,39
W151-T045,151,285.7,A_prereg_0.05s,688.55,688.7667,0.2167,0.1333,8,4,1,1,unobserved_gap_before|unobserved_gap_after,65.18,74.52,65.18,687.7167,690.0833,2.3666,39
W151-T045,151,285.7,A_prereg_0.05s,688.9167,688.95,0.0333,0.0333,2,1,1,1,unobserved_gap_before|unobserved_gap_after,89.41,101.98,89.41,687.7167,690.0833,2.3666,39
W151-T045,151,285.7,A_prereg_0.05s,689.0833,689.0833,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,91.6,91.6,91.6,687.7167,690.0833,2.3666,39
W151-T045,151,285.7,A_prereg_0.05s,689.2333,689.3,0.0667,0.0667,4,1,1,1,unobserved_gap_before|unobserved_gap_after,109.08,65.11,65.11,687.7167,690.0833,2.3666,39
W151-T045,151,285.7,A_prereg_0.05s,689.3667,689.4167,0.05,0.05,3,1,1,1,unobserved_gap_before|unobserved_gap_after,83.47,82.16,82.16,687.7167,690.0833,2.3666,39
W151-T045,151,285.7,A_prereg_0.05s,689.4833,689.5167,0.0334,0.0333,2,1,1,1,unobserved_gap_before|unobserved_gap_after,35.61,22.71,22.71,687.7167,690.0833,2.3666,39
W151-T045,151,285.7,A_prereg_0.05s,689.7,689.7,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,101.58,101.58,101.58,687.7167,690.0833,2.3666,39
W151-T045,151,285.7,A_prereg_0.05s,689.7667,689.7667,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,100.3,100.3,100.3,687.7167,690.0833,2.3666,39
W151-T045,151,285.7,A_prereg_0.05s,689.9667,689.9833,0.0166,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,162.22,163.0,162.22,687.7167,690.0833,2.3666,39
W151-T045,151,285.7,A_prereg_0.05s,690.0833,690.0833,0.0,0.0167,1,0,1,1,unobserved_gap_before|track_end,259.35,259.35,259.35,687.7167,690.0833,2.3666,39
W151-T046,151,285.7,A_prereg_0.05s,691.4333,691.4333,0.0,0.0167,1,0,1,0,unobserved_gap_before,268.41,268.41,268.41,690.65,691.4833,0.8333,39
W151-T047,151,285.7,A_prereg_0.05s,685.9167,685.9167,0.0,0.0167,1,0,1,1,track_birth|unobserved_gap_after,118.18,118.18,118.18,685.9167,688.2,2.2833,37
W151-T047,151,285.7,A_prereg_0.05s,686.0667,686.1333,0.0666,0.05,3,1,1,1,unobserved_gap_before|unobserved_gap_after,266.79,275.21,266.79,685.9167,688.2,2.2833,37
W151-T047,151,285.7,A_prereg_0.05s,686.3333,686.3333,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,263.86,263.86,263.86,685.9167,688.2,2.2833,37
W151-T047,151,285.7,A_prereg_0.05s,686.4833,686.5333,0.05,0.05,3,1,0,0,,264.45,265.77,264.45,685.9167,688.2,2.2833,37
W151-T047,151,285.7,A_prereg_0.05s,686.5833,686.5833,0.0,0.0167,1,0,0,1,unobserved_gap_after,276.1,276.1,276.1,685.9167,688.2,2.2833,37
W151-T047,151,285.7,A_prereg_0.05s,686.6667,686.6667,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,245.64,245.64,245.64,685.9167,688.2,2.2833,37
W151-T047,151,285.7,A_prereg_0.05s,686.8333,686.8667,0.0334,0.0333,2,1,0,1,unobserved_gap_after,263.82,253.31,253.31,685.9167,688.2,2.2833,37
W151-T047,151,285.7,A_prereg_0.05s,688.2,688.2,0.0,0.0167,1,0,1,1,unobserved_gap_before|track_end,251.41,251.41,251.41,685.9167,688.2,2.2833,37
W151-T048,151,285.7,A_prereg_0.05s,695.5833,695.6,0.0167,0.0333,2,0,1,1,track_birth|unobserved_gap_after,25.99,48.29,25.99,695.5833,697.5,1.9167,27
W151-T048,151,285.7,A_prereg_0.05s,695.6667,695.6667,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,84.5,84.5,84.5,695.5833,697.5,1.9167,27
W151-T048,151,285.7,A_prereg_0.05s,695.7667,695.7667,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,79.9,79.9,79.9,695.5833,697.5,1.9167,27
W151-T048,151,285.7,A_prereg_0.05s,696.0167,696.0667,0.05,0.05,3,1,1,1,unobserved_gap_before|unobserved_gap_after,76.49,86.71,76.49,695.5833,697.5,1.9167,27
W151-T048,151,285.7,A_prereg_0.05s,696.1167,696.1167,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,117.12,117.12,117.12,695.5833,697.5,1.9167,27
W151-T048,151,285.7,A_prereg_0.05s,696.2,696.2,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,115.65,115.65,115.65,695.5833,697.5,1.9167,27
W151-T048,151,285.7,A_prereg_0.05s,696.4,696.4333,0.0333,0.05,3,0,1,1,unobserved_gap_before|unobserved_gap_after,42.04,70.01,42.04,695.5833,697.5,1.9167,27
W151-T048,151,285.7,A_prereg_0.05s,696.5,696.5833,0.0833,0.0833,5,1,1,1,unobserved_gap_before|unobserved_gap_after,93.2,83.7,83.7,695.5833,697.5,1.9167,27
W151-T048,151,285.7,A_prereg_0.05s,696.6833,696.75,0.0667,0.05,3,1,1,1,unobserved_gap_before|unobserved_gap_after,132.23,162.38,132.23,695.5833,697.5,1.9167,27
W151-T048,151,285.7,A_prereg_0.05s,697.1667,697.2167,0.05,0.05,3,1,1,1,unobserved_gap_before|unobserved_gap_after,230.24,193.88,193.88,695.5833,697.5,1.9167,27
W151-T048,151,285.7,A_prereg_0.05s,697.3333,697.3667,0.0334,0.05,3,0,1,1,unobserved_gap_before|unobserved_gap_after,95.44,77.1,77.1,695.5833,697.5,1.9167,27
W151-T048,151,285.7,A_prereg_0.05s,697.5,697.5,0.0,0.0167,1,0,1,1,unobserved_gap_before|track_end,47.47,47.47,47.47,695.5833,697.5,1.9167,27
W151-T050,151,285.7,A_prereg_0.05s,685.9333,685.9333,0.0,0.0167,1,0,1,1,track_birth|unobserved_gap_after,178.65,178.65,178.65,685.9333,688.2167,2.2834,33
W151-T050,151,285.7,A_prereg_0.05s,686.0833,686.0833,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,270.53,270.53,270.53,685.9333,688.2167,2.2834,33
W151-T050,151,285.7,A_prereg_0.05s,686.1833,686.1833,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,212.03,212.03,212.03,685.9333,688.2167,2.2834,33
W151-T050,151,285.7,A_prereg_0.05s,686.2667,686.2667,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,256.95,256.95,256.95,685.9333,688.2167,2.2834,33
W151-T050,151,285.7,A_prereg_0.05s,686.4167,686.4167,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,183.41,183.41,183.41,685.9333,688.2167,2.2834,33
W151-T050,151,285.7,A_prereg_0.05s,686.5167,686.5167,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,262.78,262.78,262.78,685.9333,688.2167,2.2834,33
W151-T050,151,285.7,A_prereg_0.05s,686.6167,686.6833,0.0666,0.0667,4,1,1,1,unobserved_gap_before|unobserved_gap_after,260.2,263.56,253.84,685.9333,688.2167,2.2834,33
W151-T050,151,285.7,A_prereg_0.05s,686.7833,686.7833,0.0,0.0167,1,0,1,0,unobserved_gap_before,268.15,268.15,268.15,685.9333,688.2167,2.2834,33
W151-T050,151,285.7,A_prereg_0.05s,686.8667,686.8667,0.0,0.0167,1,0,0,1,unobserved_gap_after,278.09,278.09,278.09,685.9333,688.2167,2.2834,33
W151-T050,151,285.7,A_prereg_0.05s,687.9167,687.9167,0.0,0.0167,1,0,0,1,unobserved_gap_after,269.58,269.58,269.58,685.9333,688.2167,2.2834,33
W151-T050,151,285.7,A_prereg_0.05s,687.9833,687.9833,0.0,0.0167,1,0,1,0,unobserved_gap_before,274.77,274.77,274.77,685.9333,688.2167,2.2834,33
W151-T050,151,285.7,A_prereg_0.05s,688.2167,688.2167,0.0,0.0167,1,0,1,1,unobserved_gap_before|track_end,267.07,267.07,267.07,685.9333,688.2167,2.2834,33
W151-T051,151,285.7,A_prereg_0.05s,688.2333,688.2333,0.0,0.0167,1,0,1,1,track_birth|unobserved_gap_after,152.94,152.94,152.94,688.2333,689.9833,1.75,33
W151-T051,151,285.7,A_prereg_0.05s,688.5333,688.5333,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,207.44,207.44,207.44,688.2333,689.9833,1.75,33
W151-T051,151,285.7,A_prereg_0.05s,688.6167,688.7333,0.1166,0.0833,5,2,1,1,unobserved_gap_before|unobserved_gap_after,204.26,238.41,204.26,688.2333,689.9833,1.75,33
W151-T051,151,285.7,A_prereg_0.05s,689.2833,689.2833,0.0,0.0167,1,0,0,1,unobserved_gap_after,274.32,274.32,274.32,688.2333,689.9833,1.75,33
W151-T051,151,285.7,A_prereg_0.05s,689.45,689.5333,0.0833,0.0667,4,2,1,1,unobserved_gap_before|unobserved_gap_after,247.7,233.99,233.99,688.2333,689.9833,1.75,33
W151-T051,151,285.7,A_prereg_0.05s,689.6,689.6167,0.0167,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,241.97,242.09,241.97,688.2333,689.9833,1.75,33
W151-T051,151,285.7,A_prereg_0.05s,689.7667,689.8167,0.05,0.0333,2,1,1,0,unobserved_gap_before,278.78,284.49,278.78,688.2333,689.9833,1.75,33
W151-T052,151,285.7,A_prereg_0.05s,696.4333,696.5333,0.1,0.1167,7,0,1,1,track_birth|unobserved_gap_after,153.36,170.52,146.67,696.4333,697.5667,1.1334,21
W151-T052,151,285.7,A_prereg_0.05s,696.65,696.75,0.1,0.1,6,1,1,1,unobserved_gap_before|unobserved_gap_after,220.32,229.36,208.81,696.4333,697.5667,1.1334,21
W151-T052,151,285.7,A_prereg_0.05s,697.2667,697.3,0.0333,0.05,3,0,1,1,unobserved_gap_before|unobserved_gap_after,235.66,224.53,224.53,696.4333,697.5667,1.1334,21
W151-T052,151,285.7,A_prereg_0.05s,697.3667,697.3667,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,196.26,196.26,196.26,696.4333,697.5667,1.1334,21
W151-T052,151,285.7,A_prereg_0.05s,697.45,697.45,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,226.55,226.55,226.55,696.4333,697.5667,1.1334,21
W151-T052,151,285.7,A_prereg_0.05s,697.5167,697.5667,0.05,0.05,3,1,1,1,unobserved_gap_before|track_end,144.48,130.23,128.87,696.4333,697.5667,1.1334,21
W151-T053,151,285.7,A_prereg_0.05s,686.05,686.1333,0.0833,0.0667,4,2,1,1,unobserved_gap_before|unobserved_gap_after,245.05,228.83,228.22,685.9667,687.1333,1.1666,33
W151-T053,151,285.7,A_prereg_0.05s,686.2,686.2,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,175.13,175.13,175.13,685.9667,687.1333,1.1666,33
W151-T053,151,285.7,A_prereg_0.05s,686.3833,686.3833,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,150.05,150.05,150.05,685.9667,687.1333,1.1666,33
W151-T053,151,285.7,A_prereg_0.05s,686.4667,686.55,0.0833,0.0833,5,1,1,1,unobserved_gap_before|unobserved_gap_after,123.02,130.0,118.33,685.9667,687.1333,1.1666,33
W151-T053,151,285.7,A_prereg_0.05s,686.6167,686.7,0.0833,0.0833,5,1,1,1,unobserved_gap_before|unobserved_gap_after,81.06,84.09,72.05,685.9667,687.1333,1.1666,33
W151-T053,151,285.7,A_prereg_0.05s,686.7667,686.8833,0.1166,0.1167,7,1,1,1,unobserved_gap_before|unobserved_gap_after,24.67,24.67,22.97,685.9667,687.1333,1.1666,33
W151-T053,151,285.7,A_prereg_0.05s,686.95,687.0667,0.1167,0.1333,8,0,1,1,unobserved_gap_before|unobserved_gap_after,19.52,19.13,17.65,685.9667,687.1333,1.1666,33
W151-T053,151,285.7,A_prereg_0.05s,687.1333,687.1333,0.0,0.0167,1,0,1,1,unobserved_gap_before|track_end,103.97,103.97,103.97,685.9667,687.1333,1.1666,33
W151-T054,151,285.7,A_prereg_0.05s,685.9167,685.9167,0.0,0.0167,1,0,1,1,track_birth|unobserved_gap_after,54.96,54.96,54.96,685.9167,687.1333,1.2166,32
W151-T054,151,285.7,A_prereg_0.05s,686.05,686.05,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,136.61,136.61,136.61,685.9167,687.1333,1.2166,32
W151-T054,151,285.7,A_prereg_0.05s,686.1667,686.2,0.0333,0.0333,2,1,1,1,unobserved_gap_before|unobserved_gap_after,143.47,111.71,111.71,685.9167,687.1333,1.2166,32
W151-T054,151,285.7,A_prereg_0.05s,686.3833,686.7333,0.35,0.2667,16,6,1,1,unobserved_gap_before|unobserved_gap_after,121.84,84.09,73.22,685.9167,687.1333,1.2166,32
W151-T054,151,285.7,A_prereg_0.05s,686.8,686.8,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,86.25,86.25,86.25,685.9167,687.1333,1.2166,32
W151-T054,151,285.7,A_prereg_0.05s,686.8667,686.95,0.0833,0.1,6,0,1,1,unobserved_gap_before|unobserved_gap_after,92.76,95.49,92.76,685.9167,687.1333,1.2166,32
W151-T054,151,285.7,A_prereg_0.05s,687.0167,687.0333,0.0166,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,54.92,77.1,54.92,685.9167,687.1333,1.2166,32
W151-T054,151,285.7,A_prereg_0.05s,687.1,687.1333,0.0333,0.05,3,0,1,1,unobserved_gap_before|track_end,103.02,117.55,103.02,685.9167,687.1333,1.2166,32
W151-T055,151,285.7,A_prereg_0.05s,686.25,686.25,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,250.19,250.19,250.19,685.9667,688.2333,2.2666,32
W151-T055,151,285.7,A_prereg_0.05s,686.7167,686.75,0.0333,0.05,3,0,1,1,unobserved_gap_before|unobserved_gap_after,192.24,192.21,185.35,685.9667,688.2333,2.2666,32
W151-T055,151,285.7,A_prereg_0.05s,686.8333,686.8333,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,206.59,206.59,206.59,685.9667,688.2333,2.2666,32
W151-T055,151,285.7,A_prereg_0.05s,686.9333,687.1,0.1667,0.1167,7,3,1,1,unobserved_gap_before|unobserved_gap_after,210.22,272.83,210.22,685.9667,688.2333,2.2666,32
W151-T055,151,285.7,A_prereg_0.05s,688.2333,688.2333,0.0,0.0167,1,0,1,1,unobserved_gap_before|track_end,283.17,283.17,283.17,685.9667,688.2333,2.2666,32
W151-T056,151,285.7,A_prereg_0.05s,695.7,695.7,0.0,0.0167,1,0,1,1,track_birth|unobserved_gap_after,146.03,146.03,146.03,695.7,697.5667,1.8667,26
W151-T056,151,285.7,A_prereg_0.05s,695.9,695.9,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,98.78,98.78,98.78,695.7,697.5667,1.8667,26
W151-T056,151,285.7,A_prereg_0.05s,695.9667,695.9667,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,144.15,144.15,144.15,695.7,697.5667,1.8667,26
W151-T056,151,285.7,A_prereg_0.05s,696.0167,696.0167,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,90.76,90.76,90.76,695.7,697.5667,1.8667,26
W151-T056,151,285.7,A_prereg_0.05s,696.1333,696.1333,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,15.84,15.84,15.84,695.7,697.5667,1.8667,26
W151-T056,151,285.7,A_prereg_0.05s,696.1833,696.25,0.0667,0.0667,4,1,1,1,unobserved_gap_before|unobserved_gap_after,27.06,33.63,22.6,695.7,697.5667,1.8667,26
W151-T056,151,285.7,A_prereg_0.05s,696.4167,696.5167,0.1,0.0667,4,2,1,1,unobserved_gap_before|unobserved_gap_after,64.43,11.08,11.08,695.7,697.5667,1.8667,26
W151-T056,151,285.7,A_prereg_0.05s,696.6,696.7333,0.1333,0.1167,7,2,1,1,unobserved_gap_before|unobserved_gap_after,53.5,87.96,50.76,695.7,697.5667,1.8667,26
W151-T056,151,285.7,A_prereg_0.05s,697.2,697.2,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,85.57,85.57,85.57,695.7,697.5667,1.8667,26
W151-T056,151,285.7,A_prereg_0.05s,697.2833,697.3,0.0167,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,118.58,116.87,116.87,695.7,697.5667,1.8667,26
W151-T056,151,285.7,A_prereg_0.05s,697.5,697.5667,0.0667,0.05,3,1,1,1,unobserved_gap_before|track_end,78.27,95.08,78.27,695.7,697.5667,1.8667,26
W151-T057,151,285.7,A_prereg_0.05s,688.65,688.75,0.1,0.1,6,1,1,1,track_birth|unobserved_gap_after,115.33,163.26,115.33,688.65,689.7833,1.1333,30
W151-T057,151,285.7,A_prereg_0.05s,688.8333,688.85,0.0167,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,162.89,170.48,162.89,688.65,689.7833,1.1333,30
W151-T057,151,285.7,A_prereg_0.05s,688.95,689.3333,0.3833,0.2833,17,6,1,1,unobserved_gap_before|unobserved_gap_after,214.79,131.99,131.99,688.65,689.7833,1.1333,30
W151-T057,151,285.7,A_prereg_0.05s,689.4333,689.4333,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,49.05,49.05,49.05,688.65,689.7833,1.1333,30
W151-T057,151,285.7,A_prereg_0.05s,689.5667,689.5667,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,112.04,112.04,112.04,688.65,689.7833,1.1333,30
W151-T057,151,285.7,A_prereg_0.05s,689.7167,689.7167,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,58.6,58.6,58.6,688.65,689.7833,1.1333,30
W151-T057,151,285.7,A_prereg_0.05s,689.7667,689.7833,0.0166,0.0333,2,0,1,1,unobserved_gap_before|track_end,58.67,57.5,57.5,688.65,689.7833,1.1333,30
W151-T060,151,285.7,A_prereg_0.05s,688.6333,688.6333,0.0,0.0167,1,0,1,1,track_birth|unobserved_gap_after,266.87,266.87,266.87,688.6333,690.1167,1.4834,29
W151-T060,151,285.7,A_prereg_0.05s,688.7667,688.7667,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,259.38,259.38,259.38,688.6333,690.1167,1.4834,29
W151-T060,151,285.7,A_prereg_0.05s,688.95,689.0333,0.0833,0.05,3,2,1,1,unobserved_gap_before|unobserved_gap_after,243.15,235.27,227.31,688.6333,690.1167,1.4834,29
W151-T060,151,285.7,A_prereg_0.05s,689.1,689.2,0.1,0.0667,4,2,1,1,unobserved_gap_before|unobserved_gap_after,223.39,240.04,223.39,688.6333,690.1167,1.4834,29
W151-T060,151,285.7,A_prereg_0.05s,689.3167,689.3333,0.0166,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,173.29,143.89,143.89,688.6333,690.1167,1.4834,29
W151-T060,151,285.7,A_prereg_0.05s,689.5,689.6167,0.1167,0.0833,5,3,1,1,unobserved_gap_before|unobserved_gap_after,160.43,142.96,109.83,688.6333,690.1167,1.4834,29
W151-T060,151,285.7,A_prereg_0.05s,689.7,689.8167,0.1167,0.1167,7,1,1,1,unobserved_gap_before|unobserved_gap_after,160.84,188.95,160.64,688.6333,690.1167,1.4834,29
W151-T060,151,285.7,A_prereg_0.05s,689.95,689.9833,0.0333,0.0333,2,1,1,1,unobserved_gap_before|unobserved_gap_after,217.19,201.33,201.33,688.6333,690.1167,1.4834,29
W151-T060,151,285.7,A_prereg_0.05s,690.1,690.1167,0.0167,0.0333,2,0,1,1,unobserved_gap_before|track_end,217.6,226.64,217.6,688.6333,690.1167,1.4834,29
W151-T066,151,285.7,A_prereg_0.05s,694.7333,695.1333,0.4,0.4167,25,0,0,1,track_end,281.09,281.09,280.46,694.7167,695.1333,0.4166,26
W151-T069,151,285.7,A_prereg_0.05s,689.7,689.8167,0.1167,0.1,6,2,1,1,track_birth|unobserved_gap_after,188.81,200.43,187.87,689.7,690.7,1.0,24
W151-T069,151,285.7,A_prereg_0.05s,689.95,690.0,0.05,0.0667,4,0,1,1,unobserved_gap_before|unobserved_gap_after,211.54,215.39,211.54,689.7,690.7,1.0,24
W151-T069,151,285.7,A_prereg_0.05s,690.6,690.6,0.0,0.0167,1,0,0,1,unobserved_gap_after,285.43,285.43,285.43,689.7,690.7,1.0,24
W151-T069,151,285.7,A_prereg_0.05s,690.6667,690.7,0.0333,0.0333,2,1,1,1,unobserved_gap_before|track_end,251.57,254.78,251.57,689.7,690.7,1.0,24
W151-T072,151,285.7,A_prereg_0.05s,694.7833,695.0167,0.2334,0.1667,10,3,1,1,track_birth|unobserved_gap_after,249.35,270.07,237.73,694.7833,695.7167,0.9334,19
W151-T072,151,285.7,A_prereg_0.05s,695.0833,695.1,0.0167,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,276.55,275.72,275.72,694.7833,695.7167,0.9334,19
W151-T072,151,285.7,A_prereg_0.05s,695.3,695.3667,0.0667,0.0667,4,1,1,1,unobserved_gap_before|unobserved_gap_after,221.89,215.67,212.3,694.7833,695.7167,0.9334,19
W151-T072,151,285.7,A_prereg_0.05s,695.4667,695.4667,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,212.5,212.5,212.5,694.7833,695.7167,0.9334,19
W151-T072,151,285.7,A_prereg_0.05s,695.5167,695.5167,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,229.87,229.87,229.87,694.7833,695.7167,0.9334,19
W151-T072,151,285.7,A_prereg_0.05s,695.7167,695.7167,0.0,0.0167,1,0,1,1,unobserved_gap_before|track_end,208.8,208.8,208.8,694.7833,695.7167,0.9334,19
W151-T075,151,285.7,A_prereg_0.05s,689.2,689.2,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,245.41,245.41,245.41,688.55,689.3667,0.8167,22
W151-T075,151,285.7,A_prereg_0.05s,689.2667,689.3667,0.1,0.1,6,1,1,1,unobserved_gap_before|track_end,213.62,139.73,139.73,688.55,689.3667,0.8167,22
W151-T076,151,285.7,A_prereg_0.05s,693.3,693.3,0.0,0.0167,1,0,1,1,track_birth|unobserved_gap_after,178.65,178.65,178.65,693.3,694.9333,1.6333,22
W151-T076,151,285.7,A_prereg_0.05s,693.3667,693.3667,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,126.77,126.77,126.77,693.3,694.9333,1.6333,22
W151-T076,151,285.7,A_prereg_0.05s,693.55,693.6,0.05,0.0667,4,0,1,1,unobserved_gap_before|unobserved_gap_after,132.54,152.1,117.42,693.3,694.9333,1.6333,22
W151-T076,151,285.7,A_prereg_0.05s,693.6667,693.6833,0.0166,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,144.55,158.73,144.55,693.3,694.9333,1.6333,22
W151-T076,151,285.7,A_prereg_0.05s,693.7667,693.7667,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,93.0,93.0,93.0,693.3,694.9333,1.6333,22
W151-T076,151,285.7,A_prereg_0.05s,693.95,693.95,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,172.08,172.08,172.08,693.3,694.9333,1.6333,22
W151-T076,151,285.7,A_prereg_0.05s,694.0333,694.0333,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,185.3,185.3,185.3,693.3,694.9333,1.6333,22
W151-T076,151,285.7,A_prereg_0.05s,694.1,694.15,0.05,0.0333,2,1,1,1,unobserved_gap_before|unobserved_gap_after,188.23,217.87,188.23,693.3,694.9333,1.6333,22
W151-T076,151,285.7,A_prereg_0.05s,694.2,694.2667,0.0667,0.05,3,2,1,1,unobserved_gap_before|unobserved_gap_after,245.87,263.66,234.57,693.3,694.9333,1.6333,22
W151-T076,151,285.7,A_prereg_0.05s,694.3333,694.3333,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,229.77,229.77,229.77,693.3,694.9333,1.6333,22
W151-T076,151,285.7,A_prereg_0.05s,694.4167,694.4167,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,261.23,261.23,261.23,693.3,694.9333,1.6333,22
W151-T076,151,285.7,A_prereg_0.05s,694.5833,694.5833,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,260.08,260.08,260.08,693.3,694.9333,1.6333,22
W151-T076,151,285.7,A_prereg_0.05s,694.7833,694.8,0.0167,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,244.86,251.71,244.86,693.3,694.9333,1.6333,22
W151-T076,151,285.7,A_prereg_0.05s,694.9333,694.9333,0.0,0.0167,1,0,1,1,unobserved_gap_before|track_end,199.09,199.09,199.09,693.3,694.9333,1.6333,22
W151-T077,151,285.7,A_prereg_0.05s,696.0833,696.15,0.0667,0.05,3,2,1,1,track_birth|unobserved_gap_after,224.72,197.6,193.73,696.0833,697.3667,1.2834,17
W151-T077,151,285.7,A_prereg_0.05s,696.3333,696.3333,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,82.87,82.87,82.87,696.0833,697.3667,1.2834,17
