kit_id,median_displacement,pct_of_diameter
gd-cadence-witchblade,0.12648792016073124,2.8653016461746454
gd-callidors-tempest-templar,0.11782220127904727,2.668999117479227
gd-canister-saboteur,0.1743411087669065,3.949308877171455
gd-dee-witch-hunter,0.18833754184956214,4.266366843666163
gd-devastation-sorcerer,0.1565589108883224,3.546492854982418
gd-doom-bolt-sentinel,0.23187479468216454,5.252606178241813
gd-drain-essence-spellbinder,0.2862674569625971,6.484750596253436
gd-eor-warlord,0.1223273535770937,2.7710532921344564
gd-fire-strike-purifier,0.07282048560769269,1.6495856443984453
gd-flames-of-ignaffar-purifier,0.14321562873817775,3.244230565732984
gd-forcewave-warlord,0.12802114891903998,2.900033523175721
gd-krieg-death-knight,0.11533541187536218,2.6126664513794595
gd-mortar-purifier,0.09933172948497415,2.2501387298407898
gd-panettis-mage-hunter,0.19912209846186923,4.510666914180727
gd-pet-conjurer,0.12802250960116812,2.900064346393754
gd-phantasmal-blades-witch-hunter,0.23325163506937596,5.283795425586409
gd-primal-strike-vindicator,0.09361439189822325,2.1206252017644593
gd-ravenous-earth-oppressor,0.15709361385809767,3.558605357880439
gd-retaliation-warlord,0.1558361035511379,3.530119267287481
gd-righteous-fervor-dervish,0.24892022822893844,5.638732448159677
gd-roh-infiltrator,0.1585956327585693,3.5926302451790675
gd-savagery-warder,0.21441569082064854,4.857109130210924
gd-shadow-strike-infiltrator,0.20874234777156528,4.728592200236939
gd-skeleton-ritualist,0.08759801867628089,1.9843376884989488
gd-stormbox-elementalist,0.24629027643774196,5.579156757555392
gd-trozan-druid,0.11472468113989467,2.5988317090619253
gd-vires-might-shieldbreaker,0.12039375474706535,2.727251924354186
gd-vitality-conjurer,0.15724402460790737,3.5620125778622715
gd-wendigo-totem-ritualist,0.08687229881823313,1.9678981241414708
gd-word-of-pain-tactician,0.14786811601495597,3.34962228563809
hades1-ares-doom,0.2132853550946859,4.831503896033501
hades1-aspect-chiron,0.17178547851525253,3.8914167752397226
