frame,t_sec,wave,hp,health_max,deficit,delta_hp
8906,831.4333,159,18499,20005,1506,2
8907,831.45,159,18499,20005,1506,0
8908,831.4667,159,18477,20005,1528,-22
8909,831.4833,159,18480,20005,1525,3
8910,831.5,159,18482,20005,1523,2
8911,831.5167,159,18485,20005,1520,3
8912,831.5333,159,18485,20005,1520,0
8913,831.55,159,18487,20005,1518,2
8914,831.5667,159,18465,20005,1540,-22
8915,831.5833,159,18468,20005,1537,3
8916,831.6,159,18468,20005,1537,0
8917,831.6167,159,18471,20005,1534,3
8918,831.6333,159,18473,20005,1532,2
8919,831.65,159,18476,20005,1529,3
8920,831.6667,159,18476,20005,1529,0
8921,831.6833,159,18454,20005,1551,-22
8922,831.7,159,18457,20005,1548,3
8923,831.7167,159,18459,20005,1546,2
8924,831.7333,159,18459,20005,1546,0
8925,831.75,159,18545,20005,1460,86
8926,831.7667,159,18649,20005,1356,104
8927,831.7833,159,18652,20005,1353,3
8928,831.8,159,18652,20005,1353,0
8929,831.8167,159,18655,20005,1350,3
8930,831.8333,159,18658,20005,1347,3
8931,831.85,159,18661,20005,1344,3
8932,831.8667,159,18639,20005,1366,-22
8933,831.8833,159,18639,20005,1366,0
8934,831.9,159,18603,20005,1402,-36
8935,831.9167,159,18606,20005,1399,3
8936,831.9333,159,18609,20005,1396,3
8937,831.95,159,18611,20005,1394,2
8938,831.9667,159,18611,20005,1394,0
8939,831.9833,159,18589,20005,1416,-22
8940,832.0,159,18553,20005,1452,-36
8941,832.0167,159,18556,20005,1449,3
8942,832.0333,159,18559,20005,1446,3
8943,832.05,159,18559,20005,1446,0
8944,832.0667,159,18537,20005,1468,-22
8945,832.0833,159,18539,20005,1466,2
8946,832.1,159,18503,20005,1502,-36
8947,832.1167,159,18503,20005,1502,0
8948,832.1333,159,18506,20005,1499,3
8949,832.15,159,18509,20005,1496,3
8950,832.1667,159,15579,20005,4426,-2930
8951,832.1833,159,15579,20005,4426,0
8952,832.2,159,15571,20005,4434,-8
8953,832.2167,159,15573,20005,4432,2
8954,832.2333,159,15576,20005,4429,3
8955,832.25,159,15576,20005,4429,0
8956,832.2667,159,15579,20005,4426,3
8957,832.2833,159,15636,20005,4369,57
8958,832.3,159,15636,20005,4369,0
8959,832.3167,159,13386,20005,6619,-2250
8960,832.3333,159,13389,20005,6616,3
8961,832.35,159,13392,20005,6613,3
8962,832.3667,159,13392,20005,6613,0
8963,832.3833,159,13423,20005,6582,31
8964,832.4,159,13330,20005,6675,-93
8965,832.4167,159,13330,20005,6675,0
8966,832.4333,159,13333,20005,6672,3
8967,832.45,159,13333,20005,6672,0
8968,832.4667,159,13336,20005,6669,3
8969,832.4833,159,13401,20005,6604,65
8970,832.5,159,13346,20005,6659,-55
8971,832.5167,159,13346,20005,6659,0
8972,832.5333,159,13310,20005,6695,-36
8973,832.55,159,13313,20005,6692,3
8974,832.5667,159,13357,20005,6648,44
8975,832.5833,159,13357,20005,6648,0
8976,832.6,159,13360,20005,6645,3
8977,832.6167,159,11487,20005,8518,-1873
8978,832.6333,159,11487,20005,8518,0
8979,832.65,159,11490,20005,8515,3
8980,832.6667,159,11622,20005,8383,132
8981,832.6833,159,11622,20005,8383,0
8982,832.7,159,11625,20005,8380,3
8983,832.7167,159,11192,20005,8813,-433
8984,832.7333,159,11192,20005,8813,0
8985,832.75,159,11195,20005,8810,3
8986,832.7667,159,11258,20005,8747,63
8987,832.7833,159,11258,20005,8747,0
8988,832.8,159,11261,20005,8744,3
8989,832.8167,159,11478,20005,8527,217
8990,832.8333,159,11478,20005,8527,0
8991,832.85,159,11442,20005,8563,-36
8992,832.8667,159,11442,20005,8563,0
8993,832.8833,159,11520,20005,8485,78
8994,832.9,159,11520,20005,8485,0
8995,832.9167,159,11523,20005,8482,3
8996,832.9333,159,11424,20005,8581,-99
8997,832.95,159,11424,20005,8581,0
8998,832.9667,159,11388,20005,8617,-36
8999,832.9833,159,11502,20005,8503,114
9000,833.0,159,11502,20005,8503,0
9001,833.0167,159,11505,20005,8500,3
9002,833.0333,159,11505,20005,8500,0
9003,833.05,159,11406,20005,8599,-99
9004,833.0667,159,7818,20005,12187,-3588
9005,833.0833,159,7818,20005,12187,0
9006,833.1,159,8007,20005,11998,189
9007,833.1167,159,8007,20005,11998,0
9008,833.1333,159,8011,20005,11994,4
9009,833.15,159,8011,20005,11994,0
9010,833.1667,159,8014,20005,11991,3
9011,833.1833,159,8178,20005,11827,164
9012,833.2,159,8181,20005,11824,3
9013,833.2167,159,8181,20005,11824,0
9014,833.2333,159,8185,20005,11820,4
9015,833.25,159,8185,20005,11820,0
9016,833.2667,159,8335,20005,11670,150
9017,833.2833,159,8338,20005,11667,3
9018,833.3,159,8338,20005,11667,0
9019,833.3167,159,8342,20005,11663,4
9020,833.3333,159,8342,20005,11663,0
9021,833.35,159,8497,20005,11508,155
9022,833.3667,159,8500,20005,11505,3
9023,833.3833,159,8500,20005,11505,0
9024,833.4,159,8504,20005,11501,4
9025,833.4167,159,8507,20005,11498,3
9026,833.4333,159,8507,20005,11498,0
9027,833.45,159,8882,20005,11123,375
9028,833.4667,159,8885,20005,11120,3
9029,833.4833,159,8885,20005,11120,0
9030,833.5,159,8888,20005,11117,3
9031,833.5167,159,8888,20005,11117,0
9032,833.5333,159,8892,20005,11113,4
9033,833.55,159,9723,20005,10282,831
9034,833.5667,159,9723,20005,10282,0
9035,833.5833,159,9727,20005,10278,4
9036,833.6,159,9727,20005,10278,0
9037,833.6167,159,9730,20005,10275,3
9038,833.6333,159,9734,20005,10271,4
9039,833.65,159,9734,20005,10271,0
9040,833.6667,159,9918,20005,10087,184
9041,833.6833,159,9921,20005,10084,3
9042,833.7,159,9921,20005,10084,0
9043,833.7167,159,9925,20005,10080,4
9044,833.7333,159,9928,20005,10077,3
9045,833.75,159,9928,20005,10077,0
9046,833.7667,159,10150,20005,9855,222
9047,833.7833,159,10154,20005,9851,4
9048,833.8,159,10154,20005,9851,0
9049,833.8167,159,10157,20005,9848,3
9050,833.8333,159,10157,20005,9848,0
9051,833.85,159,10161,20005,9844,4
9052,833.8667,159,10706,20005,9299,545
9053,833.8833,159,10706,20005,9299,0
9054,833.9,159,10709,20005,9296,3
9055,833.9167,159,10713,20005,9292,4
9056,833.9333,159,10713,20005,9292,0
9057,833.95,159,10716,20005,9289,3
9058,833.9667,159,11951,20005,8054,1235
9059,833.9833,159,11951,20005,8054,0
9060,834.0,159,11955,20005,8050,4
9061,834.0167,159,11958,20005,8047,3
9062,834.0333,159,11958,20005,8047,0
9063,834.05,159,11961,20005,8044,3
9064,834.0667,159,14223,20005,5782,2262
9065,834.0833,159,14223,20005,5782,0
9066,834.1,159,14226,20005,5779,3
9067,834.1167,159,14229,20005,5776,3
9068,834.1333,159,14229,20005,5776,0
9069,834.15,159,14232,20005,5773,3
9070,834.1667,159,15552,20005,4453,1320
9071,834.1833,159,15552,20005,4453,0
9072,834.2,159,15555,20005,4450,3
9073,834.2167,159,15558,20005,4447,3
9074,834.2333,159,15558,20005,4447,0
9075,834.25,159,15562,20005,4443,4
9076,834.2667,159,16744,20005,3261,1182
9077,834.2833,159,16747,20005,3258,3
9078,834.3,159,16747,20005,3258,0
9079,834.3167,159,16750,20005,3255,3
9080,834.3333,159,16753,20005,3252,3
9081,834.35,159,16753,20005,3252,0
9082,834.3667,159,17874,20005,2131,1121
9083,834.3833,159,17877,20005,2128,3
9084,834.4,159,17880,20005,2125,3
9085,834.4167,159,17880,20005,2125,0
9086,834.4333,159,17883,20005,2122,3
9087,834.45,159,17883,20005,2122,0
9088,834.4667,159,19190,20005,815,1307
9089,834.4833,159,19193,20005,812,3
9090,834.5,159,19196,20005,809,3
9091,834.5167,159,19196,20005,809,0
9092,834.5333,159,19199,20005,806,3
9093,834.55,159,20005,20005,0,806
9094,834.5667,159,20005,20005,0,0
9095,834.5833,159,20005,20005,0,0
9096,834.6,159,20005,20005,0,0
9097,834.6167,159,20005,20005,0,0
9098,834.6333,159,20005,20005,0,0
9099,834.65,159,20005,20005,0,0
9100,834.6667,159,20005,20005,0,0
9101,834.6833,159,20005,20005,0,0
9102,834.7,159,20005,20005,0,0
9103,834.7167,159,20005,20005,0,0
9104,834.7333,159,20005,20005,0,0
9105,834.75,159,20005,20005,0,0
9106,834.7667,159,20005,20005,0,0
9107,834.7833,159,20005,20005,0,0
9108,834.8,159,20005,20005,0,0
9109,834.8167,159,20005,20005,0,0
9110,834.8333,159,20005,20005,0,0
9111,834.85,159,20005,20005,0,0
9112,834.8667,159,20005,20005,0,0
9113,834.8833,159,20005,20005,0,0
9114,834.9,159,20005,20005,0,0
9115,834.9167,159,20005,20005,0,0
9116,834.9333,159,20005,20005,0,0
9117,834.95,159,20005,20005,0,0
9118,834.9667,159,20005,20005,0,0
9119,834.9833,159,20005,20005,0,0
9120,835.0,159,20005,20005,0,0
9121,835.0167,159,20005,20005,0,0
9122,835.0333,159,20005,20005,0,0
9123,835.05,159,20005,20005,0,0
9124,835.0667,159,20005,20005,0,0
9125,835.0833,159,20005,20005,0,0
9126,835.1,159,20005,20005,0,0
9127,835.1167,159,20005,20005,0,0
9128,835.1333,159,20005,20005,0,0
9129,835.15,159,20005,20005,0,0
9130,835.1667,159,20005,20005,0,0
9131,835.1833,159,20005,20005,0,0
9132,835.2,159,20005,20005,0,0
9133,835.2167,159,20005,20005,0,0
9134,835.2333,159,20005,20005,0,0
9135,835.25,159,20005,20005,0,0
9136,835.2667,159,20005,20005,0,0
9137,835.2833,159,19103,20005,902,-902
9138,835.3,159,19106,20005,899,3
9139,835.3167,159,19106,20005,899,0
9140,835.3333,159,19109,20005,896,3
9141,835.35,159,19111,20005,894,2
9142,835.3667,159,19114,20005,891,3
9143,835.3833,159,19117,20005,888,3
9144,835.4,159,19117,20005,888,0
9145,835.4167,159,19120,20005,885,3
9146,835.4333,159,19004,20005,1001,-116
9147,835.45,159,19006,20005,999,2
9148,835.4667,159,19009,20005,996,3
9149,835.4833,159,19012,20005,993,3
9150,835.5,159,19014,20005,991,2
9151,835.5167,159,19014,20005,991,0
9152,835.5333,159,19017,20005,988,3
9153,835.55,159,19020,20005,985,3
9154,835.5667,159,19022,20005,983,2
9155,835.5833,159,19025,20005,980,3
9156,835.6,159,19027,20005,978,2
9157,835.6167,159,19030,20005,975,3
9158,835.6333,159,19032,20005,973,2
9159,835.65,159,19035,20005,970,3
9160,835.6667,159,19037,20005,968,2
9161,835.6833,159,19037,20005,968,0
9162,835.7,159,19039,20005,966,2
9163,835.7167,159,18376,20005,1629,-663
9164,835.7333,159,18378,20005,1627,2
9165,835.75,159,15312,20005,4693,-3066
9166,835.7667,159,15312,20005,4693,0
9167,835.7833,159,15314,20005,4691,2
9168,835.8,159,17041,20005,2964,1727
9169,835.8167,159,17043,20005,2962,2
9170,835.8333,159,17046,20005,2959,3
9171,835.85,159,17048,20005,2957,2
9172,835.8667,159,17051,20005,2954,3
9173,835.8833,159,17051,20005,2954,0
9174,835.9,159,17053,20005,2952,2
9175,835.9167,159,17056,20005,2949,3
9176,835.9333,159,17058,20005,2947,2
9177,835.95,159,17061,20005,2944,3
9178,835.9667,159,17061,20005,2944,0
9179,835.9833,159,17064,20005,2941,3
9180,836.0,159,17066,20005,2939,2
9181,836.0167,159,17069,20005,2936,3
9182,836.0333,159,17071,20005,2934,2
9183,836.05,159,17074,20005,2931,3
9184,836.0667,159,17076,20005,2929,2
9185,836.0833,159,17079,20005,2926,3
9186,836.1,159,17081,20005,2924,2
9187,836.1167,159,17084,20005,2921,3
9188,836.1333,159,17084,20005,2921,0
9189,836.15,159,17086,20005,2919,2
9190,836.1667,159,17089,20005,2916,3
9191,836.1833,159,17091,20005,2914,2
9192,836.2,159,17093,20005,2912,2
9193,836.2167,159,17096,20005,2909,3
9194,836.2333,159,17098,20005,2907,2
9195,836.25,159,17100,20005,2905,2
9196,836.2667,159,17102,20005,2903,2
9197,836.2833,159,17105,20005,2900,3
9198,836.3,159,17107,20005,2898,2
9199,836.3167,159,15636,20005,4369,-1471
9200,836.3333,159,15638,20005,4367,2
9201,836.35,159,15640,20005,4365,2
9202,836.3667,159,15642,20005,4363,2
9203,836.3833,159,15645,20005,4360,3
9204,836.4,159,15645,20005,4360,0
9205,836.4167,159,15647,20005,4358,2
9206,836.4333,159,15649,20005,4356,2
9207,836.45,159,15651,20005,4354,2
9208,836.4667,159,15653,20005,4352,2
9209,836.4833,159,15656,20005,4349,3
9210,836.5,159,15658,20005,4347,2
9211,836.5167,159,15660,20005,4345,2
9212,836.5333,159,15662,20005,4343,2
9213,836.55,159,15664,20005,4341,2
9214,836.5667,159,15667,20005,4338,3
9215,836.5833,159,15669,20005,4336,2
9216,836.6,159,15671,20005,4334,2
9217,836.6167,159,15673,20005,4332,2
9218,836.6333,159,15675,20005,4330,2
9219,836.65,159,15678,20005,4327,3
9220,836.6667,159,15680,20005,4325,2
9221,836.6833,159,15682,20005,4323,2
9222,836.7,159,15684,20005,4321,2
9223,836.7167,159,15686,20005,4319,2
9224,836.7333,159,15688,20005,4317,2
9225,836.75,159,15690,20005,4315,2
9226,836.7667,159,15692,20005,4313,2
9227,836.7833,159,15694,20005,4311,2
9228,836.8,159,15696,20005,4309,2
9229,836.8167,159,17423,20005,2582,1727
9230,836.8333,159,17425,20005,2580,2
9231,836.85,159,17427,20005,2578,2
9232,836.8667,159,17429,20005,2576,2
9233,836.8833,159,17431,20005,2574,2
9234,836.9,159,17433,20005,2572,2
9235,836.9167,159,17435,20005,2570,2
9236,836.9333,159,17438,20005,2567,3
9237,836.95,159,17440,20005,2565,2
9238,836.9667,159,17442,20005,2563,2
9239,836.9833,159,17442,20005,2563,0
9240,837.0,159,17444,20005,2561,2
9241,837.0167,159,17446,20005,2559,2
9242,837.0333,159,17449,20005,2556,3
9243,837.05,159,17451,20005,2554,2
9244,837.0667,159,16463,20005,3542,-988
9245,837.0833,159,16465,20005,3540,2
9246,837.1,159,16467,20005,3538,2
9247,837.1167,159,16470,20005,3535,3
9248,837.1333,159,16472,20005,3533,2
9249,837.15,159,16474,20005,3531,2
9250,837.1667,159,16477,20005,3528,3
9251,837.1833,159,16477,20005,3528,0
9252,837.2,159,16479,20005,3526,2
9253,837.2167,159,16481,20005,3524,2
9254,837.2333,159,16484,20005,3521,3
9255,837.25,159,16486,20005,3519,2
9256,837.2667,159,15497,20005,4508,-989
9257,837.2833,159,15499,20005,4506,2
9258,837.3,159,15502,20005,4503,3
9259,837.3167,159,15504,20005,4501,2
9260,837.3333,159,15506,20005,4499,2
9261,837.35,159,15508,20005,4497,2
9262,837.3667,159,15510,20005,4495,2
9263,837.3833,159,15513,20005,4492,3
9264,837.4,159,15515,20005,4490,2
9265,837.4167,159,15517,20005,4488,2
9266,837.4333,159,20005,20005,0,4488
9267,837.45,159,20005,20005,0,0
9268,837.4667,159,20005,20005,0,0
9269,837.4833,159,20005,20005,0,0
9270,837.5,159,20005,20005,0,0
9271,837.5167,159,20005,20005,0,0
9272,837.5333,159,20005,20005,0,0
9273,837.55,159,20005,20005,0,0
9274,837.5667,159,20005,20005,0,0
9275,837.5833,159,20005,20005,0,0
9276,837.6,159,20005,20005,0,0
9277,837.6167,159,20005,20005,0,0
9278,837.6333,159,20005,20005,0,0
9279,837.65,159,20005,20005,0,0
9280,837.6667,159,20005,20005,0,0
9281,837.6833,159,20005,20005,0,0
9282,837.7,159,20005,20005,0,0
9283,837.7167,159,20005,20005,0,0
9284,837.7333,159,20005,20005,0,0
9285,837.75,159,20005,20005,0,0
9286,837.7667,159,20005,20005,0,0
9287,837.7833,159,20005,20005,0,0
9288,837.8,159,20005,20005,0,0
9289,837.8167,159,20005,20005,0,0
9290,837.8333,159,20005,20005,0,0
9291,837.85,159,20005,20005,0,0
9292,837.8667,159,20005,20005,0,0
9293,837.8833,159,20005,20005,0,0
9294,837.9,159,20005,20005,0,0
9295,837.9167,159,20005,20005,0,0
9296,837.9333,159,20005,20005,0,0
9297,837.95,159,20005,20005,0,0
9298,837.9667,159,20005,20005,0,0
9299,837.9833,159,20005,20005,0,0
9300,838.0,159,20005,20005,0,0
9301,838.0167,159,20005,20005,0,0
9302,838.0333,159,20005,20005,0,0
9303,838.05,159,20005,20005,0,0
9304,838.0667,159,20005,20005,0,0
9305,838.0833,159,20005,20005,0,0
9306,838.1,159,20005,20005,0,0
9307,838.1167,159,20005,20005,0,0
9308,838.1333,159,20005,20005,0,0
9309,838.15,159,20005,20005,0,0
9310,838.1667,159,20005,20005,0,0
9311,838.1833,159,20005,20005,0,0
9312,838.2,159,20005,20005,0,0
9313,838.2167,159,20005,20005,0,0
9314,838.2333,159,20005,20005,0,0
9315,838.25,159,20005,20005,0,0
9316,838.2667,159,20005,20005,0,0
9317,838.2833,159,20005,20005,0,0
9318,838.3,159,20005,20005,0,0
9319,838.3167,159,20005,20005,0,0
9320,838.3333,159,18800,20005,1205,-1205
9321,838.35,159,18802,20005,1203,2
9322,838.3667,159,18805,20005,1200,3
9323,838.3833,159,19193,20005,812,388
9324,838.4,159,19085,20005,920,-108
9325,838.4167,159,19087,20005,918,2
9326,838.4333,159,19089,20005,916,2
9327,838.45,159,19091,20005,914,2
9328,838.4667,159,19094,20005,911,3
9329,838.4833,159,19096,20005,909,2
9330,838.5,159,19098,20005,907,2
9331,838.5167,159,19100,20005,905,2
9332,838.5333,159,19102,20005,903,2
9333,838.55,159,19105,20005,900,3
9334,838.5667,159,19107,20005,898,2
9335,838.5833,159,19109,20005,896,2
9336,838.6,159,19111,20005,894,2
9337,838.6167,159,19113,20005,892,2
9338,838.6333,159,19115,20005,890,2
9339,838.65,159,19117,20005,888,2
9340,838.6667,159,19119,20005,886,2
9341,838.6833,159,19121,20005,884,2
9342,838.7,159,19121,20005,884,0
9343,838.7167,159,19121,20005,884,0
9344,838.7333,159,19121,20005,884,0
9345,838.75,159,19121,20005,884,0
9346,838.7667,159,19121,20005,884,0
9347,838.7833,159,19121,20005,884,0
9348,838.8,159,19121,20005,884,0
9349,838.8167,159,19121,20005,884,0
9350,838.8333,159,19123,20005,882,2
9351,838.85,159,19123,20005,882,0
9352,838.8667,159,19125,20005,880,2
9353,838.8833,159,19125,20005,880,0
9354,838.9,159,19128,20005,877,3
9355,838.9167,159,19132,20005,873,4
9356,838.9333,159,19136,20005,869,4
9357,838.95,159,19140,20005,865,4
9358,838.9667,159,19144,20005,861,4
9359,838.9833,159,19148,20005,857,4
9360,839.0,160,19153,20005,852,5
9361,839.0167,160,19157,20005,848,4
9362,839.0333,160,19161,20005,844,4
9363,839.05,160,19165,20005,840,4
9364,839.0667,160,19170,20005,835,5
9365,839.0833,160,19172,20005,833,2
9366,839.1,160,19174,20005,831,2
9367,839.1167,160,19176,20005,829,2
9368,839.1333,160,19179,20005,826,3
9369,839.15,160,19181,20005,824,2
9370,839.1667,160,19183,20005,822,2
9371,839.1833,160,19185,20005,820,2
9372,839.2,160,19187,20005,818,2
9373,839.2167,160,19190,20005,815,3
9374,839.2333,160,19192,20005,813,2
9375,839.25,160,19194,20005,811,2
9376,839.2667,160,19196,20005,809,2
9377,839.2833,160,19198,20005,807,2
9378,839.3,160,19201,20005,804,3
9379,839.3167,160,19203,20005,802,2
9380,839.3333,160,19205,20005,800,2
9381,839.35,160,18092,20005,1913,-1113
9382,839.3667,160,18094,20005,1911,2
9383,839.3833,160,18094,20005,1911,0
9384,839.4,160,18096,20005,1909,2
9385,839.4167,160,18098,20005,1907,2
9386,839.4333,160,18101,20005,1904,3
9387,839.45,160,18103,20005,1902,2
9388,839.4667,160,18105,20005,1900,2
9389,839.4833,160,18107,20005,1898,2
9390,839.5,160,18109,20005,1896,2
9391,839.5167,160,18112,20005,1893,3
9392,839.5333,160,18114,20005,1891,2
9393,839.55,160,18116,20005,1889,2
9394,839.5667,160,18118,20005,1887,2
9395,839.5833,160,18120,20005,1885,2
9396,839.6,160,18123,20005,1882,3
9397,839.6167,160,18125,20005,1880,2
9398,839.6333,160,18127,20005,1878,2
9399,839.65,160,18129,20005,1876,2
9400,839.6667,160,18131,20005,1874,2
9401,839.6833,160,18134,20005,1871,3
9402,839.7,160,18136,20005,1869,2
9403,839.7167,160,18138,20005,1867,2
9404,839.7333,160,18140,20005,1865,2
9405,839.75,160,18140,20005,1865,0
9406,839.7667,160,18142,20005,1863,2
9407,839.7833,160,18144,20005,1861,2
9408,839.8,160,18146,20005,1859,2
9409,839.8167,160,18148,20005,1857,2
9410,839.8333,160,18150,20005,1855,2
9411,839.85,160,18153,20005,1852,3
9412,839.8667,160,18155,20005,1850,2
9413,839.8833,160,18157,20005,1848,2
9414,839.9,160,18159,20005,1846,2
9415,839.9167,160,18162,20005,1843,3
9416,839.9333,160,18164,20005,1841,2
9417,839.95,160,18166,20005,1839,2
9418,839.9667,160,18168,20005,1837,2
9419,839.9833,160,18170,20005,1835,2
9420,840.0,160,18172,20005,1833,2
9421,840.0167,160,18174,20005,1831,2
9422,840.0333,160,18176,20005,1829,2
9423,840.05,160,18178,20005,1827,2
9424,840.0667,160,18180,20005,1825,2
9425,840.0833,160,18183,20005,1822,3
9426,840.1,160,18185,20005,1820,2
9427,840.1167,160,18187,20005,1818,2
9428,840.1333,160,18187,20005,1818,0
9429,840.15,160,18189,20005,1816,2
9430,840.1667,160,18192,20005,1813,3
9431,840.1833,160,18194,20005,1811,2
9432,840.2,160,18196,20005,1809,2
9433,840.2167,160,18199,20005,1806,3
9434,840.2333,160,18201,20005,1804,2
9435,840.25,160,18203,20005,1802,2
9436,840.2667,160,18206,20005,1799,3
9437,840.2833,160,18208,20005,1797,2
9438,840.3,160,18210,20005,1795,2
9439,840.3167,160,18212,20005,1793,2
9440,840.3333,160,18214,20005,1791,2
9441,840.35,160,18214,20005,1791,0
9442,840.3667,160,18217,20005,1788,3
9443,840.3833,160,18219,20005,1786,2
9444,840.4,160,18221,20005,1784,2
9445,840.4167,160,18223,20005,1782,2
9446,840.4333,160,18226,20005,1779,3
9447,840.45,160,18228,20005,1777,2
9448,840.4667,160,18230,20005,1775,2
9449,840.4833,160,18233,20005,1772,3
9450,840.5,160,18235,20005,1770,2
9451,840.5167,160,18237,20005,1768,2
9452,840.5333,160,18240,20005,1765,3
9453,840.55,160,18242,20005,1763,2
9454,840.5667,160,18244,20005,1761,2
9455,840.5833,160,18247,20005,1758,3
9456,840.6,160,18249,20005,1756,2
9457,840.6167,160,17135,20005,2870,-1114
9458,840.6333,160,17138,20005,2867,3
9459,840.65,160,17140,20005,2865,2
9460,840.6667,160,17142,20005,2863,2
9461,840.6833,160,17144,20005,2861,2
9462,840.7,160,17146,20005,2859,2
9463,840.7167,160,17148,20005,2857,2
9464,840.7333,160,17150,20005,2855,2
9465,840.75,160,17152,20005,2853,2
9466,840.7667,160,17154,20005,2851,2
9467,840.7833,160,17156,20005,2849,2
9468,840.8,160,17158,20005,2847,2
9469,840.8167,160,17160,20005,2845,2
9470,840.8333,160,17162,20005,2843,2
9471,840.85,160,17164,20005,2841,2
9472,840.8667,160,17167,20005,2838,3
9473,840.8833,160,17169,20005,2836,2
9474,840.9,160,17171,20005,2834,2
9475,840.9167,160,17173,20005,2832,2
9476,840.9333,160,17175,20005,2830,2
9477,840.95,160,16061,20005,3944,-1114
9478,840.9667,160,16064,20005,3941,3
9479,840.9833,160,16066,20005,3939,2
9480,841.0,160,16068,20005,3937,2
9481,841.0167,160,16070,20005,3935,2
9482,841.0333,160,16072,20005,3933,2
9483,841.05,160,16074,20005,3931,2
9484,841.0667,160,16076,20005,3929,2
9485,841.0833,160,16078,20005,3927,2
9486,841.1,160,16081,20005,3924,3
9487,841.1167,160,16083,20005,3922,2
9488,841.1333,160,16085,20005,3920,2
9489,841.15,160,16088,20005,3917,3
9490,841.1667,160,16090,20005,3915,2
9491,841.1833,160,16092,20005,3913,2
9492,841.2,160,16094,20005,3911,2
9493,841.2167,160,16097,20005,3908,3
9494,841.2333,160,16058,20005,3947,-39
9495,841.25,160,16028,20005,3977,-30
9496,841.2667,160,16030,20005,3975,2
9497,841.2833,160,16033,20005,3972,3
9498,841.3,160,16035,20005,3970,2
9499,841.3167,160,16037,20005,3968,2
9500,841.3333,160,16039,20005,3966,2
9501,841.35,160,16000,20005,4005,-39
9502,841.3667,160,15970,20005,4035,-30
9503,841.3833,160,15972,20005,4033,2
9504,841.4,160,15975,20005,4030,3
9505,841.4167,160,15976,20005,4029,1
9506,841.4333,160,14733,20005,5272,-1243
9507,841.45,160,15246,20005,4759,513
9508,841.4667,160,15216,20005,4789,-30
9509,841.4833,160,13973,20005,6032,-1243
9510,841.5,160,13975,20005,6030,2
9511,841.5167,160,13977,20005,6028,2
9512,841.5333,160,13979,20005,6026,2
9513,841.55,160,14422,20005,5583,443
9514,841.5667,160,14424,20005,5581,2
9515,841.5833,160,14426,20005,5579,2
9516,841.6,160,14428,20005,5577,2
9517,841.6167,160,14430,20005,5575,2
9518,841.6333,160,14432,20005,5573,2
9519,841.65,160,14864,20005,5141,432
9520,841.6667,160,14866,20005,5139,2
9521,841.6833,160,14868,20005,5137,2
9522,841.7,160,14870,20005,5135,2
9523,841.7167,160,14872,20005,5133,2
9524,841.7333,160,14874,20005,5131,2
9525,841.75,160,15294,20005,4711,420
9526,841.7667,160,15296,20005,4709,2
9527,841.7833,160,15298,20005,4707,2
9528,841.8,160,15300,20005,4705,2
9529,841.8167,160,15302,20005,4703,2
9530,841.8333,160,15304,20005,4701,2
9531,841.85,160,15677,20005,4328,373
9532,841.8667,160,15679,20005,4326,2
9533,841.8833,160,15681,20005,4324,2
9534,841.9,160,15683,20005,4322,2
9535,841.9167,160,15685,20005,4320,2
9536,841.9333,160,15688,20005,4317,3
9537,841.95,160,16511,20005,3494,823
9538,841.9667,160,16513,20005,3492,2
9539,841.9833,160,16515,20005,3490,2
9540,842.0,160,16518,20005,3487,3
9541,842.0167,160,16520,20005,3485,2
9542,842.0333,160,16522,20005,3483,2
9543,842.05,160,17325,20005,2680,803
9544,842.0667,160,17327,20005,2678,2
9545,842.0833,160,20005,20005,0,2678
9546,842.1,160,20005,20005,0,0
9547,842.1167,160,20005,20005,0,0
9548,842.1333,160,20005,20005,0,0
9549,842.15,160,20005,20005,0,0
9550,842.1667,160,20005,20005,0,0
9551,842.1833,160,20005,20005,0,0
9552,842.2,160,20005,20005,0,0
9553,842.2167,160,20005,20005,0,0
9554,842.2333,160,20005,20005,0,0
9555,842.25,160,19608,20005,397,-397
9556,842.2667,160,19610,20005,395,2
9557,842.2833,160,19612,20005,393,2
9558,842.3,160,19614,20005,391,2
9559,842.3167,160,20005,20005,0,391
9560,842.3333,160,20005,20005,0,0
9561,842.35,160,19989,20005,16,-16
9562,842.3667,160,19991,20005,14,2
9563,842.3833,160,19993,20005,12,2
9564,842.4,160,20005,20005,0,12
9565,842.4167,160,20005,20005,0,0
9566,842.4333,160,20005,20005,0,0
9567,842.45,160,19989,20005,16,-16
9568,842.4667,160,19991,20005,14,2
9569,842.4833,160,20005,20005,0,14
9570,842.5,160,20005,20005,0,0
9571,842.5167,160,20005,20005,0,0
9572,842.5333,160,20005,20005,0,0
9573,842.55,160,19989,20005,16,-16
9574,842.5667,160,19991,20005,14,2
9575,842.5833,160,20005,20005,0,14
9576,842.6,160,20005,20005,0,0
9577,842.6167,160,20005,20005,0,0
9578,842.6333,160,20005,20005,0,0
9579,842.65,160,20005,20005,0,0
9580,842.6667,160,19960,20005,45,-45
9581,842.6833,160,20005,20005,0,45
9582,842.7,160,20005,20005,0,0
9583,842.7167,160,20005,20005,0,0
9584,842.7333,160,20005,20005,0,0
9585,842.75,160,20005,20005,0,0
9586,842.7667,160,19960,20005,45,-45
9587,842.7833,160,20005,20005,0,45
9588,842.8,160,20005,20005,0,0
