i,pts_s,play_time,gate,L,kills,deaths,max_level,life_healed,total_score,health_potions,mana_potions,dps,shield_block_chance,defaultkickattack,defaultweaponattack,onslaught,werewolf1,werewolf1_skill01_claws,werewolf1_skill02_charge
311,155.5,510,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
312,156.0,511,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
313,156.5,511,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
314,157.0,512,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
315,157.5,512,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
316,158.0,513,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
317,158.5,,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
318,159.0,514,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
319,159.5,514,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
320,160.0,514,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
321,160.5,514,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
322,161.0,515,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
323,161.5,515,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
324,162.0,516,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
325,162.5,516,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
326,163.0,517,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
327,163.5,517,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
328,164.0,518,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
329,164.5,518,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
330,165.0,519,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
331,165.5,519,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
332,166.0,520,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
333,166.5,,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
334,167.0,,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
335,167.5,,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
336,168.0,,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
337,168.5,,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
338,169.0,523,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
339,169.5,523,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
340,170.0,524,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
341,170.5,524,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
342,171.0,525,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
343,171.5,525,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
344,172.0,526,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
345,172.5,526,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
346,173.0,527,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
347,173.5,527,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
348,174.0,528,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
349,174.5,528,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
350,175.0,529,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
351,175.5,529,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
352,176.0,530,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
353,176.5,530,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
354,177.0,531,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
355,177.5,531,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
356,178.0,532,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
357,178.5,532,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
358,179.0,533,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
359,179.5,533,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
360,180.0,534,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
361,180.5,534,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
362,181.0,535,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
363,181.5,535,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
364,182.0,536,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
365,182.5,536,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
366,183.0,537,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
367,183.5,537,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
368,184.0,538,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
369,184.5,538,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
370,185.0,539,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
371,185.5,539,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
372,186.0,540,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
373,186.5,540,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
374,187.0,541,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
375,187.5,541,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
376,188.0,542,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
377,188.5,542,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
378,189.0,543,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
379,189.5,543,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
380,190.0,544,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
381,190.5,544,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
382,191.0,545,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
383,191.5,545,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
384,192.0,546,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
385,192.5,546,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
386,193.0,547,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
387,193.5,547,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
388,194.0,,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
389,194.5,,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
390,195.0,549,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
391,195.5,549,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
392,196.0,550,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
393,196.5,550,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
394,197.0,551,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
395,197.5,551,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
396,198.0,552,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
397,198.5,552,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
398,199.0,553,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
399,199.5,553,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
400,200.0,554,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
401,200.5,554,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
402,201.0,555,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
403,201.5,555,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
404,202.0,556,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
405,202.5,556,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
406,203.0,557,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
407,203.5,557,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
408,204.0,558,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
409,204.5,558,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
410,205.0,559,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
411,205.5,559,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
412,206.0,560,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
413,206.5,560,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
414,207.0,561,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
415,207.5,561,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
416,208.0,562,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
417,208.5,562,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
418,209.0,563,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
419,209.5,563,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
420,210.0,564,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
421,210.5,564,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
422,211.0,565,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
423,211.5,565,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
424,212.0,566,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
425,212.5,566,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
426,213.0,567,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
427,213.5,567,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
428,214.0,568,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
429,214.5,568,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
430,215.0,569,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
431,215.5,569,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
432,216.0,570,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
433,216.5,570,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
434,217.0,571,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
435,217.5,571,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
436,218.0,572,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
437,218.5,572,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
438,219.0,573,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
439,219.5,573,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
440,220.0,574,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
441,220.5,,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
442,221.0,575,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
443,221.5,575,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
444,222.0,576,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
445,222.5,576,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
446,223.0,577,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
447,223.5,577,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
448,224.0,578,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
449,224.5,578,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
450,225.0,579,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
451,225.5,579,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
452,226.0,580,OK,1481,2,0,1,,0,0,0,0.0,,,,,,,
453,226.5,580,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
454,227.0,581,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
455,227.5,581,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
456,228.0,582,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
457,228.5,582,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
458,229.0,583,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
459,229.5,583,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
460,230.0,584,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
461,230.5,584,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
462,231.0,585,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
463,231.5,585,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
464,232.0,586,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
465,232.5,586,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
466,233.0,587,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
467,233.5,587,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
468,234.0,588,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
469,234.5,588,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,,,,,
470,235.0,589,OK,1481,2,0,1,,0,0,0,0.0,,,,,,,
471,235.5,589,OK,1481,2,0,1,,0,0,0,0.0,,,,,,,
472,236.0,590,OK,1481,2,0,1,16.33,0,0,0,0.0,15.0,,8,,,,
473,236.5,590,OK,1481,2,0,1,16.33,0,0,0,3.43,15.0,,,,,,
474,237.0,591,OK,1481,2,0,1,16.33,0,0,0,3.43,15.0,,9,,,,
475,237.5,591,OK,1473,2,0,1,16.33,0,0,0,5.04,15.0,,10,,,,
476,238.0,592,OK,1473,3,0,1,16.33,0,0,0,8.1,15.0,,11,,,,
477,238.5,592,OK,1473,3,0,1,16.33,0,0,0,,15.0,,11,,,,
478,239.0,593,OK,1473,3,0,1,16.33,0,0,0,,15.0,,11,,,,
479,239.5,593,OK,1473,3,0,1,,0,0,0,8.1,,,12,,,,
480,240.0,594,OK,1473,3,0,1,,0,0,0,11.56,,,13,,,,
481,240.5,594,OK,1473,3,0,1,,0,0,0,13.32,,,13,,,,
482,241.0,595,OK,1473,3,0,1,,0,0,0,13.32,,,14,,,,
483,241.5,595,OK,1473,4,0,1,,0,0,0,16.52,,,,,,,
484,242.0,596,OK,1473,,0,1,,0,0,0,13.09,,,,,,,
485,242.5,596,OK,1473,4,0,1,16.33,0,0,0,13.09,15.0,,,,,,
486,243.0,597,OK,1473,4,0,1,16.33,0,0,0,11.48,15.0,,,,,,
487,243.5,597,OK,1473,4,0,1,16.33,0,0,0,11.48,15.0,,14,,,,
488,244.0,598,OK,1473,4,0,1,16.33,0,0,0,8.42,15.0,,14,,,,
489,244.5,598,OK,1473,4,0,1,16.33,0,0,0,8.42,15.0,,14,,,,
490,245.0,599,OK,1473,4,0,1,16.33,0,0,0,4.97,15.0,,14,,,,
491,245.5,599,OK,1473,4,0,1,16.33,0,0,0,4.97,15.0,,14,,,,
492,246.0,600,OK,1473,4,0,1,16.33,0,0,0,3.0,15.0,,14,,,,
493,246.5,600,OK,1473,4,0,1,16.33,0,0,0,3.0,15.0,,14,,,,
494,247.0,601,OK,1473,4,0,1,16.33,0,0,0,0.0,15.0,,14,,,,
495,247.5,601,OK,1473,4,0,1,16.33,0,0,0,0.0,15.0,,14,,,,
496,248.0,602,OK,1473,4,0,1,16.33,0,0,0,0.0,15.0,,14,,,,
497,248.5,602,OK,1473,4,0,1,16.33,0,0,0,0.0,15.0,,14,,,,
498,249.0,603,OK,1473,4,0,1,16.33,0,0,0,0.0,15.0,,14,,,,
499,249.5,603,OK,1473,4,0,1,16.33,0,0,0,0.0,15.0,,14,,,,
500,250.0,604,OK,1473,4,0,1,16.33,0,0,0,0.0,15.0,,14,,,,
501,250.5,604,OK,1473,4,0,1,16.33,0,0,0,0.0,15.0,,,,,,
502,251.0,605,OK,1473,4,0,1,16.33,0,0,0,0.0,15.0,,,,,,
503,251.5,605,OK,1473,4,0,1,16.33,0,0,0,0.0,15.0,,14,,,,
504,252.0,606,OK,1473,4,0,1,16.33,0,0,0,0.0,15.0,,14,,,,
505,252.5,606,OK,1473,4,0,1,16.33,0,0,0,0.0,15.0,,14,,,,
506,253.0,607,OK,1473,4,0,1,16.33,0,0,0,0.0,15.0,,14,,,,
507,253.5,607,OK,1473,4,0,1,16.33,0,0,0,0.0,15.0,,14,,,,
508,254.0,608,OK,1473,4,0,1,16.33,0,0,0,0.0,15.0,,14,,,,
509,254.5,608,OK,1473,4,0,1,16.33,0,0,0,0.0,15.0,,,,,,
510,255.0,609,OK,1473,4,0,1,16.33,0,0,0,0.0,15.0,,,,,,
511,255.5,609,OK,1473,4,0,1,16.33,0,0,0,0.0,15.0,,14,,,,
512,256.0,610,OK,1473,4,0,1,16.33,0,0,0,0.0,15.0,,14,,,,
513,256.5,610,OK,1473,4,0,1,16.33,0,0,0,0.0,15.0,,15,,,,
514,257.0,611,OK,1473,4,0,1,16.33,0,0,0,3.47,15.0,,16,,,,
515,257.5,611,OK,1473,5,0,1,16.33,0,0,0,5.55,15.0,,16,,,,
516,258.0,612,OK,1473,5,0,1,16.33,0,0,0,5.55,15.0,,16,,,,
517,258.5,612,OK,1473,5,0,1,16.33,0,0,0,7.35,15.0,,17,,,,
518,259.0,613,OK,1473,5,0,1,16.33,0,0,0,7.35,15.0,,18,,,,
519,259.5,613,OK,1473,5,0,1,16.33,0,0,0,9.0,15.0,,18,,,,
520,260.0,614,OK,1473,5,0,1,16.33,0,0,0,10.62,15.0,,19,,,,
521,260.5,614,OK,1473,5,0,1,16.33,0,0,0,10.62,15.0,,19,,,,
522,261.0,615,OK,1473,6,0,1,16.33,0,0,0,13.42,15.0,,20,,,,
523,261.5,615,OK,1473,6,0,1,16.33,0,0,0,13.42,15.0,,,,,,
524,262.0,616,OK,1473,6,0,1,16.33,0,0,0,9.94,15.0,,20,,,,
525,262.5,616,OK,1473,6,0,1,16.33,0,0,0,9.94,15.0,,20,,,,
526,263.0,617,OK,1473,6,0,1,16.33,0,0,0,7.87,15.0,,,,,,
527,263.5,617,OK,1473,6,0,1,16.33,0,0,0,7.87,,,,,,,
528,264.0,618,OK,1473,6,0,1,16.33,0,0,0,,15.0,,,,,,
529,264.5,618,OK,1473,6,0,1,16.33,0,0,0,6.07,15.0,,,,,,
530,265.0,619,OK,1473,6,0,1,16.33,0,0,0,4.41,15.0,,20,,,,
531,265.5,619,OK,1473,6,0,1,16.33,0,0,0,4.41,15.0,,20,,,,
532,266.0,620,OK,1473,6,0,1,16.33,0,0,0,0.0,15.0,,20,,,,
533,266.5,620,OK,1473,6,0,1,16.33,0,0,0,0.0,15.0,,,,,,
534,267.0,621,OK,1473,6,0,1,16.33,0,0,0,0.0,15.0,,,,,,
535,267.5,621,OK,1473,6,0,1,16.33,0,0,0,0.0,15.0,,20,,,,
536,268.0,622,OK,1473,6,0,1,16.33,0,0,0,0.0,15.0,,,,,,
537,268.5,622,OK,1473,6,0,1,16.33,0,0,0,1.61,15.0,,,,,,
538,269.0,623,OK,1473,6,0,1,16.33,0,0,0,1.61,15.0,,,,,,
539,269.5,623,OK,1473,7,0,1,16.33,0,0,0,5.0,15.0,,22,,,,
540,270.0,624,OK,1473,7,0,1,16.33,0,0,0,5.0,,,22,,,,
541,270.5,624,OK,1473,7,0,1,,0,0,0,5.0,,,23,,,,
542,271.0,625,OK,1473,7,0,1,,0,0,0,7.93,,,,,,,
543,271.5,625,OK,1473,8,0,1,,0,0,0,9.95,,,,,,,
544,272.0,626,OK,1473,8,0,1,16.33,0,0,0,9.95,15.0,,,,,,
545,272.5,626,OK,1473,,0,1,16.33,0,0,0,9.95,,,,,,,
546,273.0,627,OK,1473,8,0,1,16.33,0,0,0,9.95,15.0,,,,,,
547,273.5,627,OK,1473,8,0,1,29.91,0,0,0,9.95,15.0,,24,,,,
548,274.0,628,OK,1473,8,0,1,29.91,0,0,0,8.34,15.0,,24,,,,
549,274.5,628,OK,1473,8,0,1,29.91,0,0,0,8.34,15.0,,,,,,
550,275.0,629,OK,1473,8,0,1,29.91,0,0,0,4.73,15.0,,24,,,,
551,275.5,629,OK,1473,8,0,1,29.91,0,0,0,4.73,15.0,,,,,,
552,276.0,630,OK,1473,8,0,1,29.91,0,0,0,2.02,15.0,,,,,,
553,276.5,630,OK,1473,8,0,1,29.91,0,0,0,2.02,15.0,,,,,,
554,277.0,631,OK,1473,8,0,1,34.44,0,0,0,0.0,15.0,,,,,,
555,277.5,631,OK,1473,8,0,1,34.44,0,0,0,0.0,15.0,,,,,,
556,278.0,632,OK,1473,8,0,1,34.44,0,0,0,0.0,15.0,,24,,,,
557,278.5,632,OK,1473,8,0,1,34.44,0,0,0,0.0,15.0,,,,,,
558,279.0,633,OK,1473,8,0,1,34.44,0,0,0,0.0,15.0,,24,,,,
559,279.5,633,OK,1473,8,0,1,34.44,0,0,0,0.0,15.0,,24,,,,
560,280.0,634,OK,1473,8,0,1,34.44,0,0,0,0.0,15.0,,24,,,,
561,280.5,634,OK,1473,8,0,1,34.44,0,0,0,0.0,15.0,,,,,,
562,281.0,635,OK,1473,8,0,1,,0,0,0,0.0,,,,,,,
563,281.5,635,OK,1473,8,0,1,34.44,0,0,0,0.0,15.0,,,,,,
564,282.0,636,OK,1473,8,0,1,34.44,0,0,0,2.6,15.0,,25,,,,
565,282.5,636,OK,1473,8,0,1,34.44,0,0,0,2.6,15.0,,26,,,,
566,283.0,637,OK,1473,8,0,1,34.44,0,0,0,5.17,15.0,,27,,,,
567,283.5,637,OK,1473,9,0,1,34.44,0,0,0,6.94,15.0,,,,,,
568,284.0,638,OK,1473,9,0,1,34.44,0,0,0,6.94,15.0,,27,,,,
569,284.5,638,OK,1473,9,0,1,34.44,0,0,0,6.94,15.0,,27,,,,
570,285.0,639,OK,1473,9,0,1,34.44,0,0,0,6.94,15.0,,27,,,,
571,285.5,639,OK,1473,9,0,1,,0,0,0,9.99,,,28,,,,
572,286.0,640,OK,1473,9,0,1,34.44,0,0,0,9.99,15.0,,,,,,
573,286.5,640,OK,1473,10,0,1,34.44,0,0,0,13.52,15.0,,,,,,
574,287.0,641,OK,1473,10,0,1,34.44,0,0,0,15.79,15.0,,30,,,,
575,287.5,641,OK,1473,10,0,1,34.44,0,0,0,18.49,15.0,,31,,,,
576,288.0,642,OK,1473,10,0,1,34.44,0,0,0,13.32,15.0,,32,,,,
577,288.5,642,OK,1473,11,0,1,34.44,0,0,0,15.97,15.0,,33,,,,
578,289.0,643,OK,1473,11,0,1,34.44,0,0,0,17.04,15.0,,33,,,,
579,289.5,643,OK,1473,12,0,1,34.44,0,0,0,20.49,15.0,,34,,,,
580,290.0,644,OK,1473,12,0,1,34.44,0,0,0,20.49,15.0,,34,,,,
581,290.5,644,OK,1473,12,0,1,34.44,0,0,0,22.0,15.0,,35,,,,
582,291.0,645,OK,1473,12,0,1,34.44,0,0,0,21.05,15.0,,36,,,,
583,291.5,645,OK,1473,13,0,1,34.44,0,0,0,24.0,15.0,,37,,,,
584,292.0,646,OK,1473,13,0,1,34.44,0,0,0,18.19,15.0,,37,,,,
585,292.5,646,OK,1473,13,0,1,34.44,0,0,0,18.19,15.0,,37,,,,
586,293.0,647,OK,1473,13,0,1,34.44,0,0,0,15.49,,,,,,,
587,293.5,647,OK,1473,13,0,1,34.44,0,0,0,15.49,15.0,,38,,,,
588,294.0,648,OK,1473,13,0,1,34.44,0,0,0,12.72,15.0,,38,,,,
589,294.5,648,OK,1473,13,0,1,34.44,0,0,0,14.74,,,39,,,,
590,295.0,649,OK,1473,14,0,1,34.44,0,0,0,12.9,15.0,,40,,,,
591,295.5,649,OK,1473,14,0,1,34.44,0,0,0,12.9,15.0,,40,,,,
592,296.0,650,OK,1473,14,0,1,34.44,0,0,0,9.0,,,,,,,
593,296.5,650,OK,1473,14,0,1,38.41,0,0,0,9.0,15.0,,,,,,
594,297.0,651,OK,1473,14,0,1,38.41,0,0,0,6.34,15.0,,,,,,
595,297.5,651,OK,1473,14,0,1,38.41,0,0,0,9.63,15.0,,41,,,,
596,298.0,652,OK,1473,14,0,1,38.41,0,0,0,9.63,15.0,,42,,,,
597,298.5,652,OK,1473,14,0,1,38.41,0,0,0,11.34,15.0,,42,,,,
598,299.0,653,OK,1473,14,0,1,38.41,0,0,0,8.62,15.0,,42,,,,
599,299.5,653,OK,1473,14,0,1,38.41,0,0,0,8.62,15.0,,,,,,
600,300.0,654,OK,1473,14,0,1,38.41,0,0,0,7.52,15.0,,,,,,
601,300.5,654,OK,1473,14,0,1,38.41,0,0,0,9.76,15.0,,,,,,
602,301.0,655,OK,1473,15,0,2,38.41,0,0,0,11.95,15.0,,,,,,
603,301.5,655,OK,1473,16,0,2,38.41,0,0,0,14.33,15.0,,,,,,
604,302.0,656,OK,1473,16,0,2,38.41,0,0,0,14.33,15.0,,,,,,
605,302.5,656,OK,1473,16,0,2,,0,0,0,14.33,,,,,,,
606,303.0,657,OK,1473,16,0,2,38.41,0,0,0,11.04,15.0,,,,,,
607,303.5,657,OK,1473,16,0,2,38.41,0,0,0,11.04,15.0,,46,,,,
608,304.0,658,OK,1473,16,0,2,38.41,0,0,0,9.33,15.0,,46,,,,
609,304.5,658,OK,1473,16,0,2,38.41,0,0,0,9.33,15.0,,,,,,
610,305.0,659,OK,1473,16,0,2,38.41,0,0,0,6.81,15.0,,,,,,
611,305.5,659,OK,1473,16,0,2,38.41,0,0,0,6.81,15.0,,46,,,,
612,306.0,660,OK,1473,16,0,2,38.41,0,0,0,2.37,15.0,,46,,,,
613,306.5,660,OK,1473,16,0,2,38.41,0,0,0,2.37,15.0,,46,,,,
614,307.0,661,OK,1473,16,0,2,38.41,0,0,0,0.0,15.0,,46,,,,
615,307.5,661,OK,1473,16,0,2,38.41,0,0,0,0.0,15.0,,46,,,,
616,308.0,662,OK,1473,16,0,2,38.41,0,0,0,0.0,15.0,,46,,,,
617,308.5,662,OK,1473,16,0,2,38.41,0,0,0,0.0,15.0,,46,,,,
618,309.0,663,OK,1473,16,0,2,38.41,0,0,0,0.0,15.0,,46,,,,
619,309.5,663,OK,1473,16,0,2,38.41,0,0,0,0.0,15.0,,46,,,,
620,310.0,,OK,1473,16,0,2,38.41,0,0,0,0.0,15.0,,,,,,
621,310.5,,OK,1473,16,0,2,,0,0,0,0.0,,,46,,,,
622,311.0,665,OK,1473,16,0,2,38.41,0,0,0,0.0,15.0,,,,,,
623,311.5,665,OK,1473,16,0,2,38.41,0,0,0,0.0,15.0,,,,,,
