id,mean_v,mean_s,dark_desat,flatcols,flatrows,L_dark,L_v,R_dark,R_v,delta_min,mtime,bytes
284,0.18902398645877838,0.5320677161216736,0.28237847222222223,0.20625,0.35555555555555557,0.20302083333333334,0.19351334869861603,0.3617361111111111,0.18453459441661835,24.377008101851853,1785101569.0988736,3776394
285,0.28858494758605957,0.429365873336792,0.4642361111111111,0.009375,0.25555555555555554,0.3712152777777778,0.35711047053337097,0.5572569444444444,0.2200593799352646,7.981712962962963,1785101709.3192468,3541772
286,0.2977418303489685,0.4238773286342621,0.44788194444444446,0.009375,0.22777777777777777,0.35965277777777777,0.36988332867622375,0.5361111111111111,0.22560036182403564,6.072459490740741,1785101712.1168911,3541261
287,0.2873569130897522,0.42005521059036255,0.4729513888888889,0.00625,0.24444444444444444,0.39510416666666665,0.3530273735523224,0.5507986111111111,0.2216864377260208,6.072459490740741,1785101714.1988165,3482623
288,0.23017117381095886,0.35313180088996887,0.49963541666666667,0.00625,0.027777777777777776,0.4461805555555556,0.24283891916275024,0.5530902777777778,0.21750342845916748,4.605318287037037,1785102292.1339161,3869277
289,0.23904567956924438,0.3653852045536041,0.4730729166666667,0.00625,0.027777777777777776,0.3882291666666667,0.2615412771701813,0.5579166666666666,0.21655012667179108,4.038559027777778,1785102294.2233849,3911020
290,0.23645903170108795,0.3625509440898895,0.48074652777777777,0.009375,0.044444444444444446,0.40118055555555554,0.2570408582687378,0.5603125,0.21587719023227692,4.038559027777778,1785102296.0508711,3895386
291,0.24542568624019623,0.3747575581073761,0.4520486111111111,0.00625,0.005555555555555556,0.3425,0.2752847373485565,0.5615972222222222,0.21556660532951355,2.7034375,1785102298.3259308,3958055
292,0.24659880995750427,0.3771492838859558,0.4465451388888889,0.00625,0.005555555555555556,0.3352777777777778,0.2764967381954193,0.5578125,0.21670085191726685,2.7034375,1785102300.8994243,3960684
293,0.2369464933872223,0.3600183427333832,0.4845138888888889,0.00625,0.005555555555555556,0.4125347222222222,0.25484901666641235,0.5564930555555555,0.21904399991035461,4.548709490740741,1785102303.2807145,3853593
294,0.25178542733192444,0.3782528340816498,0.4401909722222222,0.00625,0.005555555555555556,0.3234375,0.28549906611442566,0.5569444444444445,0.21807175874710083,3.3207465277777777,1785102305.648125,3976231
